"Date Heure, GMT+01:00",Température (K) pour la profondeur 6.6500 m,Température (K) pour la profondeur 6.6678 m,Température (K) pour la profondeur 6.6855 m,Température (K) pour la profondeur 6.7033 m,Température (K) pour la profondeur 6.7210 m,Température (K) pour la profondeur 6.7388 m,Température (K) pour la profondeur 6.7565 m,Température (K) pour la profondeur 6.7743 m,Température (K) pour la profondeur 6.7920 m,Température (K) pour la profondeur 6.8098 m,Température (K) pour la profondeur 6.8276 m,Température (K) pour la profondeur 6.8453 m,Température (K) pour la profondeur 6.8631 m,Température (K) pour la profondeur 6.8808 m,Température (K) pour la profondeur 6.8986 m,Température (K) pour la profondeur 6.9163 m,Température (K) pour la profondeur 6.9341 m,Température (K) pour la profondeur 6.9518 m,Température (K) pour la profondeur 6.9696 m,Température (K) pour la profondeur 6.9873 m,Température (K) pour la profondeur 7.0051 m,Température (K) pour la profondeur 7.0229 m,Température (K) pour la profondeur 7.0406 m,Température (K) pour la profondeur 7.0584 m,Température (K) pour la profondeur 7.0761 m,Température (K) pour la profondeur 7.0939 m,Température (K) pour la profondeur 7.1116 m,Température (K) pour la profondeur 7.1294 m,Température (K) pour la profondeur 7.1471 m,Température (K) pour la profondeur 7.1649 m,Température (K) pour la profondeur 7.1827 m,Température (K) pour la profondeur 7.2004 m,Température (K) pour la profondeur 7.2182 m,Température (K) pour la profondeur 7.2359 m,Température (K) pour la profondeur 7.2537 m,Température (K) pour la profondeur 7.2714 m,Température (K) pour la profondeur 7.2892 m,Température (K) pour la profondeur 7.3069 m,Température (K) pour la profondeur 7.3247 m,Température (K) pour la profondeur 7.3424 m,Température (K) pour la profondeur 7.3602 m,Température (K) pour la profondeur 7.3780 m,Température (K) pour la profondeur 7.3957 m,Température (K) pour la profondeur 7.4135 m,Température (K) pour la profondeur 7.4312 m,Température (K) pour la profondeur 7.4490 m,Température (K) pour la profondeur 7.4667 m,Température (K) pour la profondeur 7.4845 m,Température (K) pour la profondeur 7.5022 m,Température (K) pour la profondeur 7.5200 m
17/05/21 19:15:00,287.974,288.05515,288.13184,288.10345,288.01144,287.8953,287.77405,287.65454,287.53876,287.42725,287.3201,287.21738,287.11905,287.0251,286.93542,286.84998,286.76862,286.69122,286.6177,286.5479,286.48178,286.41922,286.3601,286.30444,286.25217,286.20328,286.1578,286.11588,286.07758,286.0431,286.01273,285.98682,285.96585,285.95044,285.94122,285.93912,285.9451,285.96024,285.98578,286.02295,286.07303,286.13715,286.21606,286.31012,286.41895,286.54138,286.67535,286.81842,286.96875,287.128
17/05/21 19:30:00,288.008,288.09,288.16797,288.14246,288.05356,287.94028,287.82147,287.70386,287.5895,287.4789,287.37234,287.2698,287.17133,287.07697,286.9867,286.9005,286.8183,286.74002,286.66565,286.59512,286.52838,286.46542,286.40622,286.3508,286.2992,286.25146,286.20773,286.16824,286.13315,286.10272,286.07733,286.05743,286.0435,286.036,286.0357,286.04315,286.05905,286.08408,286.1189,286.164,286.21976,286.28635,286.3637,286.45157,286.54935,286.65628,286.7715,286.89386,287.0218,287.152
17/05/21 19:45:00,288.011,288.10602,288.1912,288.1717,288.0876,287.9781,287.8623,287.7472,287.63477,287.52573,287.42026,287.3185,287.22058,287.1265,287.03632,286.95004,286.8677,286.7893,286.71484,286.64432,286.5778,286.51526,286.45673,286.4023,286.35214,286.30634,286.26508,286.22858,286.19702,286.17075,286.15012,286.13544,286.12714,286.1256,286.1313,286.14456,286.16586,286.1955,286.23373,286.28073,286.33652,286.4011,286.4742,286.55554,286.64453,286.7405,286.84262,286.9499,287.06116,287.176
17/05/21 20:00:00,288.006,288.11118,288.20285,288.18988,288.11157,288.00693,287.89526,287.78357,287.67398,287.56726,287.4637,287.36353,287.26678,287.17368,287.08426,286.9987,286.91693,286.83908,286.76523,286.6954,286.62967,286.56815,286.5109,286.45807,286.4098,286.36618,286.32745,286.29385,286.26556,286.24286,286.22595,286.21518,286.21082,286.2131,286.22235,286.2388,286.2626,286.2939,286.33286,286.37943,286.43353,286.495,286.56357,286.63885,286.7204,286.80768,286.90002,286.99673,287.09708,287.2
17/05/21 20:15:00,287.981,288.10074,288.20102,288.19608,288.12473,288.0261,287.9196,287.81232,287.70657,287.6031,287.5023,287.4044,287.30966,287.21826,287.13034,287.0461,286.9656,286.88898,286.8163,286.74774,286.68338,286.62335,286.56772,286.51666,286.47034,286.42892,286.39258,286.3615,286.3359,286.31595,286.30185,286.29382,286.29205,286.29675,286.308,286.32602,286.3509,286.38263,286.42133,286.4669,286.51923,286.57825,286.64374,286.71558,286.7935,286.87735,286.967,287.0625,287.16397,287.272
17/05/21 20:30:00,287.938,288.0733,288.18384,288.18857,288.12573,288.03452,287.9344,287.83264,287.73172,287.63248,287.53534,287.44067,287.34875,287.25983,287.17416,287.09192,287.0133,286.93842,286.8675,286.80063,286.73795,286.67963,286.62582,286.57666,286.53232,286.49295,286.4587,286.42978,286.4063,286.3885,286.3764,286.37024,286.37015,286.37622,286.38855,286.40723,286.43228,286.4637,286.5015,286.5455,286.59558,286.65158,286.7132,286.78006,286.8517,286.9275,287.00653,287.0876,287.1689,287.248
17/05/21 20:45:00,287.884,288.0351,288.15543,288.16983,288.1159,288.03265,287.93967,287.84433,287.74908,287.6549,287.5623,287.47168,287.38336,287.2977,287.21494,287.13535,287.05914,286.98657,286.9178,286.85297,286.7923,286.73596,286.68408,286.63684,286.5944,286.5569,286.52448,286.49734,286.4756,286.45932,286.4487,286.4438,286.44467,286.45142,286.46408,286.48267,286.50714,286.53748,286.57358,286.61523,286.66226,286.7144,286.77133,286.8327,286.89798,286.96683,287.03873,287.11346,287.191,287.272
17/05/21 21:00:00,287.824,287.99033,288.11975,288.1433,288.09802,288.0227,287.93704,287.84842,287.75934,287.67078,287.5833,287.49728,287.4132,287.33136,287.25208,287.1757,287.10245,287.0326,286.96634,286.9039,286.84546,286.79126,286.7414,286.69608,286.6555,286.61972,286.58893,286.5633,286.54285,286.52777,286.51807,286.51385,286.51517,286.52203,286.53442,286.55237,286.57574,286.60446,286.6384,286.67734,286.7211,286.76938,286.8219,286.87833,286.93826,287.00128,287.0669,287.13452,287.2033,287.272
17/05/21 21:15:00,287.76,287.94058,288.0786,288.11093,288.07397,288.00653,287.92816,287.84634,287.7636,287.68094,287.59888,287.51788,287.4384,287.36078,287.28543,287.21265,287.14273,287.07593,287.0125,286.95273,286.89676,286.8448,286.797,286.75363,286.7148,286.68063,286.65128,286.6269,286.60754,286.59326,286.58417,286.5803,286.58167,286.58826,286.60004,286.61694,286.63892,286.66583,286.69754,286.73386,286.77454,286.81943,286.8682,286.9206,286.9763,287.035,287.09647,287.16046,287.22687,287.296
17/05/21 21:30:00,287.688,287.88348,288.03073,288.07217,288.04385,287.9844,287.91354,287.83875,287.7625,287.6859,287.60953,287.5338,287.45923,287.38614,287.31497,287.24606,287.1797,287.11618,287.05582,286.9988,286.94537,286.8958,286.85022,286.80878,286.77167,286.73904,286.71103,286.68774,286.66925,286.65564,286.6469,286.6431,286.64423,286.65027,286.6612,286.67688,286.69727,286.7222,286.7515,286.785,286.8225,286.86368,286.9082,286.95578,287.00595,287.0582,287.11188,287.1662,287.2201,287.272
17/05/21 21:45:00,287.615,287.82358,287.97903,288.029,288.0089,287.95728,287.89377,287.82593,287.75632,287.6859,287.61536,287.54507,287.4756,287.40726,287.34048,287.27567,287.21307,287.15308,287.0959,287.04184,286.99115,286.944,286.90057,286.86108,286.8257,286.79456,286.7678,286.7455,286.72772,286.7145,286.70596,286.70203,286.70273,286.70798,286.71774,286.73193,286.7504,286.77298,286.79953,286.8297,286.8633,286.90002,286.93942,286.9811,287.02454,287.06918,287.11444,287.1597,287.20435,287.248
17/05/21 22:00:00,287.531,287.7558,287.92075,287.97983,287.96838,287.92487,287.86896,287.80823,287.7453,287.68124,287.61664,287.55197,287.48767,287.42422,287.362,287.30142,287.24277,287.18637,287.13254,287.0815,287.03354,286.9889,286.94772,286.9102,286.87653,286.8468,286.82117,286.79974,286.78256,286.76965,286.76108,286.75684,286.75684,286.76108,286.76944,286.7818,286.79803,286.81793,286.8413,286.86786,286.89728,286.92926,286.9634,286.9993,287.0365,287.0745,287.1128,287.15088,287.18817,287.224
17/05/21 22:15:00,287.454,287.68948,287.8615,287.92844,287.9248,287.88876,287.8401,287.78632,287.73004,287.67227,287.61362,287.55457,287.4956,287.4371,287.37955,287.3233,287.26868,287.21597,287.16553,287.1176,287.07248,287.03033,286.99136,286.9558,286.9238,286.89548,286.87097,286.85034,286.83362,286.8209,286.81216,286.8074,286.80658,286.8096,286.81638,286.82678,286.84067,286.85785,286.87808,286.90115,286.9268,286.95468,286.98453,287.016,287.04877,287.08258,287.11716,287.15228,287.18787,287.224
17/05/21 22:30:00,287.36,287.6124,287.7945,287.87076,287.87582,287.8479,287.80676,287.76004,287.71045,287.65903,287.60638,287.55304,287.4994,287.44595,287.3931,287.3412,287.29062,287.2417,287.19473,287.15,287.1077,287.0681,287.0314,286.99777,286.9674,286.94043,286.9169,286.89697,286.88065,286.868,286.859,286.85364,286.85187,286.8536,286.85876,286.8672,286.87875,286.8932,286.9104,286.93005,286.9519,286.97562,287.0009,287.02728,287.05435,287.08157,287.1083,287.13373,287.15677,287.176
17/05/21 22:45:00,287.302,287.55652,287.7402,287.82034,287.83044,287.8081,287.7729,287.73224,287.68863,287.64304,287.59604,287.54813,287.4997,287.45114,287.40292,287.3554,287.30887,287.2637,287.22015,287.17853,287.1391,287.10205,287.0676,287.03592,287.00717,286.98145,286.9589,286.93964,286.92365,286.91098,286.9017,286.8957,286.8929,286.8933,286.89676,286.90314,286.91223,286.9239,286.93793,286.954,286.9719,286.9912,287.0116,287.03268,287.05408,287.0753,287.09595,287.11572,287.13437,287.152
17/05/21 23:00:00,287.246,287.5077,287.6941,287.7775,287.79126,287.77292,287.74197,287.7059,287.6671,287.6264,287.58435,287.54126,287.49753,287.45352,287.40967,287.36627,287.32367,287.28214,287.242,287.2035,287.16684,287.13226,287.09998,287.07016,287.04294,287.0185,286.9969,286.97824,286.96255,286.9499,286.94022,286.9335,286.92972,286.92877,286.93054,286.93488,286.94165,286.95068,286.96173,286.9746,286.98904,287.00476,287.02155,287.03915,287.05728,287.0758,287.09457,287.11356,287.1327,287.152
17/05/21 23:15:00,287.183,287.45465,287.64597,287.73425,287.7527,287.73883,287.7123,287.68063,287.64615,287.60983,287.5721,287.53336,287.4939,287.45407,287.4142,287.3747,287.3357,287.29758,287.2606,287.22498,287.19098,287.1588,287.12863,287.10062,287.07498,287.05173,287.03107,287.013,286.99762,286.98492,286.9749,286.9676,286.96286,286.9607,286.96097,286.9636,286.96844,286.97534,286.9842,286.99478,287.007,287.02063,287.03558,287.0518,287.06915,287.08768,287.10742,287.1285,287.15125,287.176
17/05/21 23:30:00,287.099,287.38516,287.58545,287.6818,287.70734,287.69983,287.679,287.6525,287.623,287.59137,287.55817,287.52368,287.48834,287.4525,287.41644,287.38052,287.345,287.31015,287.27618,287.24338,287.2119,287.182,287.15387,287.12762,287.10342,287.0814,287.06158,287.04416,287.02908,287.01642,287.00623,286.9984,286.99298,286.9899,286.98904,286.99036,286.99377,286.9992,287.0065,287.01553,287.0262,287.03845,287.05212,287.06714,287.08334,287.10065,287.11887,287.13782,287.15704,287.176
17/05/21 23:45:00,287.027,287.31998,287.52518,287.6273,287.65884,287.6572,287.64203,287.621,287.59668,287.57,287.54144,287.51144,287.48035,287.4485,287.41623,287.38388,287.3517,287.31995,287.2889,287.2588,287.22977,287.2021,287.17587,287.1513,287.12857,287.1077,287.08884,287.07208,287.05746,287.045,287.03473,287.02664,287.02072,287.01694,287.01526,287.01562,287.01794,287.02213,287.02814,287.0358,287.04504,287.05576,287.06778,287.081,287.09525,287.11035,287.12613,287.1424,287.15903,287.176
17/05/22 00:00:00,286.949,287.2529,287.46405,287.57196,287.6092,287.61304,287.60318,287.58728,287.5679,287.546,287.52206,287.49646,287.46957,287.4417,287.4132,287.38443,287.3556,287.32697,287.2988,287.27127,287.24466,287.21915,287.1949,287.172,287.15067,287.131,287.11313,287.09714,287.083,287.07086,287.0607,287.05252,287.0463,287.04205,287.03976,287.03937,287.0408,287.044,287.04898,287.05554,287.06366,287.0732,287.08417,287.0965,287.1101,287.125,287.14127,287.15903,287.1785,287.2
17/05/22 00:15:00,286.867,287.18158,287.39914,287.51337,287.5567,287.56628,287.56186,287.55115,287.53674,287.51962,287.50024,287.479,287.45624,287.4323,287.40756,287.38226,287.3567,287.33112,287.3058,287.2809,287.25668,287.2333,287.21097,287.18982,287.16998,287.15158,287.13474,287.11954,287.10605,287.0943,287.08435,287.0762,287.06985,287.06537,287.06265,287.0617,287.06253,287.06503,287.06918,287.07492,287.08218,287.0909,287.101,287.11243,287.12503,287.13873,287.1534,287.1688,287.18454,287.2
17/05/22 00:30:00,286.785,287.10892,287.33237,287.45258,287.5018,287.517,287.51797,287.51245,287.50302,287.49063,287.4758,287.4589,287.44025,287.42023,287.39917,287.37735,287.35504,287.33252,287.31,287.28772,287.26587,287.2447,287.2243,287.20486,287.18655,287.16946,287.15372,287.13943,287.12668,287.11548,287.1059,287.09796,287.0917,287.0871,287.0842,287.08295,287.0833,287.0853,287.08887,287.094,287.1006,287.10864,287.1181,287.12894,287.14108,287.15454,287.16934,287.18564,287.20367,287.224
17/05/22 00:45:00,286.712,287.0422,287.2693,287.3938,287.44766,287.4676,287.47327,287.4724,287.4676,287.45972,287.44925,287.43652,287.42194,287.40573,287.3883,287.36993,287.35083,287.33133,287.31165,287.29196,287.27252,287.2535,287.23508,287.2174,287.20065,287.18494,287.17035,287.15707,287.1451,287.13455,287.12546,287.11786,287.11176,287.1072,287.10416,287.10266,287.10272,287.10425,287.10727,287.11163,287.11734,287.1243,287.1324,287.14154,287.15152,287.16208,287.17288,287.18338,287.19284,287.2
17/05/22 01:00:00,286.644,286.98056,287.21054,287.33847,287.39603,287.41977,287.42938,287.4325,287.43167,287.42783,287.42133,287.4125,287.40167,287.38913,287.37515,287.3601,287.3442,287.32767,287.31076,287.29364,287.27655,287.25974,287.2433,287.2274,287.2122,287.1978,287.1844,287.172,287.16068,287.1505,287.14148,287.13364,287.1269,287.12115,287.11633,287.1122,287.1085,287.10474,287.10037,287.09454,287.08612,287.07355,287.0546,287.0262,286.98413,286.9225,286.8331,286.70468,286.5215,286.262
17/05/22 01:15:00,286.577,286.91995,287.15323,287.28464,287.34576,287.37305,287.38626,287.39304,287.39584,287.3956,287.3927,287.38745,287.38013,287.371,287.36035,287.34845,287.33554,287.32184,287.30756,287.29288,287.27808,287.26328,287.24866,287.2343,287.22043,287.2071,287.19437,287.1823,287.17093,287.16016,287.15,287.14023,287.13068,287.12106,287.11096,287.0999,287.08725,287.0721,287.05347,287.02997,287.00006,286.962,286.9138,286.85336,286.77884,286.689,286.5841,286.46722,286.34637,286.238
17/05/22 01:30:00,286.509,286.85864,287.09558,287.23065,287.2955,287.32645,287.34314,287.35336,287.35965,287.36285,287.36337,287.36145,287.35736,287.3514,287.3438,287.33484,287.3247,287.3136,287.3018,287.2894,287.27658,287.26355,287.2504,287.23724,287.22415,287.21118,287.1984,287.1858,287.17322,287.1606,287.14774,287.13437,287.1202,287.1048,287.08768,287.06827,287.0458,287.01962,286.98886,286.95264,286.9102,286.86084,286.80414,286.74002,286.6688,286.5914,286.50916,286.42334,286.33408,286.238
17/05/22 01:45:00,286.443,286.79837,287.03845,287.17703,287.2454,287.2798,287.29993,287.3135,287.3231,287.32953,287.33322,287.3344,287.33337,287.33032,287.32553,287.31924,287.3116,287.30286,287.29315,287.28262,287.27148,287.25983,287.24768,287.23517,287.22235,287.2092,287.19565,287.18167,287.16714,287.1519,287.13568,287.11826,287.09927,287.07834,287.05505,287.0289,286.99945,286.9662,286.9287,286.8866,286.8395,286.78717,286.72943,286.66626,286.5975,286.52313,286.44293,286.35654,286.2639,286.166
17/05/22 02:00:00,286.39,286.74792,286.98856,287.12848,287.19876,287.23547,287.2581,287.27435,287.28674,287.29602,287.30255,287.30655,287.30823,287.30783,287.30557,287.30164,287.2962,287.28946,287.28156,287.27258,287.26263,287.25183,287.24026,287.22797,287.2149,287.20105,287.18637,287.1708,287.15414,287.13626,287.11694,287.09592,287.07294,287.04773,287.01993,286.98926,286.95535,286.91794,286.87674,286.83148,286.78192,286.7279,286.66934,286.60614,286.53833,286.46606,286.38965,286.30966,286.22687,286.142
17/05/22 02:15:00,286.325,286.69073,286.93536,287.0787,287.15207,287.1915,287.21677,287.23557,287.25046,287.26227,287.2713,287.2778,287.28192,287.28384,287.28378,287.28192,287.27835,287.27325,287.26675,287.25894,287.24994,287.23975,287.22842,287.21603,287.20255,287.1879,287.17203,287.1549,287.13635,287.1162,287.09433,287.0705,287.04453,287.0162,286.98532,286.95163,286.91492,286.87497,286.83167,286.78485,286.7344,286.68033,286.62265,286.56152,286.49713,286.42987,286.36017,286.28848,286.21548,286.142
17/05/22 02:30:00,286.268,286.63672,286.8833,287.02902,287.10507,287.1472,287.17502,287.19632,287.21368,287.22787,287.23926,287.248,287.25424,287.2582,287.26004,287.25992,287.25793,287.25424,287.24896,287.2421,287.23373,287.224,287.21283,287.20026,287.1863,287.17093,287.15402,287.13562,287.11548,287.0936,287.0698,287.0439,287.01584,286.9854,286.9525,286.91696,286.87866,286.8375,286.7934,286.74634,286.69632,286.6434,286.58774,286.5295,286.4689,286.4062,286.34174,286.27597,286.2093,286.142
17/05/22 02:45:00,286.214,286.5866,286.8346,286.98196,287.0599,287.10394,287.13376,287.15717,287.1766,287.1929,287.20636,287.2171,287.22525,287.23102,287.23453,287.2359,287.2353,287.2328,287.22845,287.22238,287.2146,287.20517,287.1941,287.18143,287.1671,287.15112,287.13342,287.114,287.0928,287.06964,287.0445,287.01727,286.98785,286.95615,286.9221,286.88562,286.84665,286.80515,286.76114,286.7146,286.66562,286.6143,286.56073,286.50513,286.44766,286.3886,286.3282,286.26672,286.20453,286.142
17/05/22 03:00:00,286.157,286.53397,286.78445,286.93423,287.0144,287.0606,287.0925,287.1179,287.13925,287.1574,287.17267,287.18515,287.19498,287.2023,287.20728,287.21002,287.2106,287.2091,287.20566,287.20026,287.19296,287.18384,287.1729,287.1602,287.14566,287.1293,287.1111,287.09106,287.06906,287.0451,287.0191,286.99103,286.96085,286.92847,286.89383,286.8569,286.8177,286.77618,286.73236,286.68625,286.63785,286.58722,286.53433,286.47928,286.42197,286.3623,286.3001,286.23508,286.1667,286.094
17/05/22 03:15:00,286.1,286.48108,286.73373,286.88574,286.9682,287.01654,287.05045,287.07776,287.10104,287.12103,287.13797,287.15207,287.16345,287.1722,287.17853,287.18246,287.18414,287.1836,287.1809,287.17615,287.16934,287.16058,287.14984,287.13718,287.12256,287.10602,287.08755,287.06714,287.04474,287.0203,286.99384,286.9653,286.93463,286.90182,286.86688,286.82977,286.79044,286.7489,286.70517,286.65924,286.61115,286.56085,286.50842,286.45392,286.3974,286.339,286.2789,286.21753,286.15552,286.094
17/05/22 03:30:00,286.039,286.42523,286.68094,286.83563,286.92065,286.97128,287.0073,287.0366,287.0617,287.0834,287.10205,287.11774,287.13058,287.14075,287.14832,287.15338,287.15604,287.1564,287.1545,287.1504,287.14413,287.1358,287.12537,287.11285,287.09833,287.0818,287.0632,287.04263,287.02,286.99533,286.96863,286.93985,286.909,286.87607,286.841,286.80386,286.76465,286.72333,286.67993,286.63452,286.58713,286.53784,286.4868,286.43405,286.37982,286.3243,286.26776,286.21045,286.15253,286.094
17/05/22 03:45:00,285.981,286.3701,286.62784,286.78482,286.87207,286.9249,286.96298,286.99423,287.02118,287.04465,287.0649,287.08212,287.0964,287.10788,287.11667,287.12286,287.12656,287.1278,287.12668,287.12326,287.11758,287.1097,287.0996,287.0874,287.0731,287.05664,287.03815,287.01758,286.99496,286.97028,286.94354,286.91473,286.88385,286.85095,286.81598,286.779,286.73996,286.6989,286.65594,286.61096,286.5641,286.5153,286.4646,286.41202,286.35745,286.3008,286.24182,286.1801,286.11508,286.046
17/05/22 04:00:00,285.929,286.31973,286.57825,286.73633,286.825,286.8793,286.91888,286.95166,286.98016,287.00516,287.0269,287.04553,287.06116,287.0739,287.08386,287.0912,287.09586,287.09802,287.09772,287.095,287.0899,287.08255,287.07294,287.0611,287.04706,287.03088,287.01257,286.9922,286.96967,286.9451,286.91843,286.88974,286.85898,286.8262,286.79138,286.75458,286.71576,286.67496,286.6322,286.5875,286.54083,286.49225,286.44177,286.38943,286.33533,286.27948,286.22214,286.16364,286.10458,286.046
17/05/22 04:15:00,285.876,286.2696,286.5294,286.68872,286.7787,286.8343,286.87515,286.9092,286.93903,286.96533,286.98837,287.00824,287.0251,287.039,287.0501,287.05844,287.06412,287.06717,287.0677,287.0657,287.0613,287.05453,287.04544,287.03403,287.02042,287.00458,286.98657,286.96646,286.9442,286.91986,286.89343,286.86496,286.83444,286.8019,286.7674,286.7309,286.69247,286.6522,286.61008,286.56616,286.52054,286.47336,286.4247,286.37488,286.32407,286.27264,286.22098,286.16962,286.1191,286.07
17/05/22 04:30:00,285.825,286.2208,286.48157,286.64197,286.73312,286.78983,286.83182,286.86703,286.89798,286.9254,286.9496,286.9706,286.98856,287.00357,287.0157,287.02502,287.03162,287.03552,287.03683,287.0356,287.0319,287.02576,287.01724,287.00638,286.99326,286.97787,286.96027,286.9405,286.91858,286.89456,286.8685,286.84036,286.81024,286.77814,286.74408,286.70813,286.67032,286.63074,286.58942,286.54642,286.50177,286.45557,286.4079,286.3588,286.30817,286.25592,286.20175,286.14517,286.08536,286.021
17/05/22 04:45:00,285.78,286.17532,286.4363,286.59717,286.689,286.74652,286.78937,286.82544,286.85733,286.8857,286.91086,286.93286,286.9518,286.96777,286.98083,286.9911,286.99854,287.0033,287.0054,287.0049,287.0019,286.99643,286.9885,286.9782,286.9656,286.9507,286.9336,286.91434,286.8929,286.86935,286.84372,286.8161,286.78647,286.75485,286.72137,286.68604,286.6489,286.61002,286.56946,286.52725,286.4835,286.43823,286.39154,286.34354,286.29434,286.24417,286.1934,286.14264,286.09293,286.046
17/05/22 05:00:00,285.729,286.1271,286.38965,286.5518,286.6448,286.7033,286.74707,286.78406,286.8168,286.8461,286.87216,286.89508,286.91492,286.93176,286.94568,286.95676,286.96503,286.97058,286.97345,286.97372,286.97144,286.9666,286.95938,286.9497,286.9377,286.92337,286.9068,286.88806,286.8672,286.8442,286.81915,286.79205,286.763,286.73203,286.6992,286.66455,286.62814,286.59003,286.5503,286.50897,286.46616,286.4219,286.37637,286.3296,286.28165,286.2326,286.1824,286.13086,286.07742,286.021
17/05/22 05:15:00,285.679,286.07877,286.34247,286.50583,286.6001,286.6598,286.70462,286.74255,286.77625,286.80646,286.8334,286.8572,286.8779,286.89557,286.9103,286.9222,286.9313,286.93762,286.94128,286.94226,286.94067,286.93658,286.92996,286.92093,286.90958,286.8959,286.87997,286.86185,286.84155,286.81912,286.79468,286.76825,286.73987,286.7096,286.67746,286.64352,286.60788,286.5706,286.53168,286.4912,286.4493,286.40598,286.36136,286.31552,286.26846,286.22028,286.1711,286.1212,286.07086,286.021
17/05/22 05:30:00,285.637,286.03592,286.2993,286.46268,286.55722,286.61737,286.66275,286.70142,286.73587,286.76688,286.79465,286.81924,286.8408,286.85928,286.87482,286.8875,286.89737,286.90445,286.90884,286.91058,286.90973,286.90634,286.90042,286.8921,286.88138,286.86835,286.85306,286.83557,286.81595,286.79422,286.77042,286.74463,286.7169,286.6873,286.65585,286.62265,286.58774,286.55118,286.51303,286.47333,286.4321,286.38947,286.34543,286.30002,286.2533,286.20523,286.1558,286.10483,286.05212,285.997
17/05/22 05:45:00,285.59,285.99063,286.25507,286.4193,286.5147,286.57556,286.6216,286.66086,286.69592,286.7276,286.75604,286.78137,286.80365,286.82294,286.83926,286.8527,286.8633,286.87115,286.87628,286.87875,286.87857,286.8759,286.87067,286.863,286.853,286.84064,286.82602,286.80923,286.79025,286.7692,286.74606,286.72098,286.69397,286.66507,286.63434,286.60184,286.56763,286.53177,286.4943,286.45526,286.41476,286.3728,286.3295,286.28488,286.239,286.192,286.14395,286.09515,286.04596,285.997
17/05/22 06:00:00,285.552,285.95102,286.2146,286.37854,286.474,286.5351,286.58142,286.62106,286.65665,286.68884,286.7179,286.74387,286.76678,286.7867,286.80374,286.8179,286.8292,286.83774,286.8436,286.84677,286.84735,286.84537,286.84085,286.83392,286.8246,286.81296,286.799,286.7829,286.76465,286.7443,286.7219,286.6975,286.6712,286.643,286.613,286.58124,286.5478,286.5127,286.47607,286.43796,286.3984,286.35754,286.3154,286.2722,286.22794,286.18286,286.13705,286.09076,286.04407,285.997
17/05/22 06:15:00,285.508,285.90848,286.1732,286.3378,286.4338,286.49524,286.542,286.58206,286.61807,286.65076,286.68033,286.70682,286.73032,286.75085,286.7685,286.7833,286.79526,286.8045,286.81104,286.81488,286.81613,286.81488,286.8111,286.80484,286.79623,286.78528,286.77206,286.75668,286.73917,286.7195,286.69785,286.6742,286.64865,286.62125,286.59204,286.56113,286.52856,286.49442,286.45877,286.4217,286.38333,286.34372,286.303,286.2613,286.2187,286.1753,286.1313,286.0868,286.04196,285.997
17/05/22 06:30:00,285.47,285.8691,286.13345,286.29816,286.39444,286.45624,286.50327,286.54364,286.58002,286.6131,286.6431,286.67007,286.6941,286.71518,286.73343,286.74887,286.76147,286.77133,286.7785,286.78305,286.785,286.7844,286.78128,286.77576,286.76788,286.75766,286.74518,286.73053,286.71375,286.6949,286.674,286.65115,286.6264,286.59985,286.57156,286.5416,286.51,286.4769,286.44235,286.40646,286.3693,286.331,286.29166,286.2514,286.21033,286.16855,286.1262,286.0834,286.0403,285.997
17/05/22 06:45:00,285.442,285.83762,286.10007,286.26334,286.35867,286.41986,286.46658,286.50684,286.5432,286.57645,286.60672,286.6341,286.65854,286.6801,286.69885,286.71478,286.72797,286.73843,286.74625,286.75143,286.75406,286.75415,286.75174,286.74692,286.73975,286.73026,286.71854,286.70462,286.6886,286.6705,286.6504,286.62842,286.60455,286.57892,286.55154,286.52255,286.492,286.45996,286.42657,286.39188,286.356,286.319,286.281,286.24216,286.20255,286.16226,286.12146,286.0802,286.03867,285.997
17/05/22 07:00:00,285.42,285.81192,286.07208,286.23352,286.3274,286.3874,286.43314,286.47272,286.5087,286.54172,286.57196,286.5994,286.62402,286.64584,286.66495,286.6813,286.69498,286.706,286.7144,286.72018,286.7234,286.72412,286.7224,286.7183,286.71182,286.70306,286.69205,286.67896,286.66376,286.64648,286.62726,286.6061,286.58316,286.55847,286.53207,286.5041,286.47458,286.44366,286.41144,286.37796,286.3433,286.30756,286.27094,286.23346,286.19522,286.15637,286.117,286.07727,286.03723,285.997
17/05/22 07:15:00,285.419,285.80185,286.05646,286.21356,286.3041,286.36148,286.40518,286.44315,286.47794,286.51007,286.5397,286.56677,286.59122,286.61307,286.63226,286.64886,286.66284,286.67426,286.6831,286.68942,286.6932,286.69455,286.69345,286.68997,286.6842,286.67615,286.66592,286.65356,286.63913,286.6227,286.60434,286.5841,286.56207,286.53827,286.5128,286.48572,286.45715,286.4271,286.39566,286.36285,286.32877,286.2934,286.25674,286.21878,286.17935,286.1383,286.09534,286.05,286.00156,285.949
17/05/22 07:30:00,285.439,285.8096,286.05646,286.20712,286.29236,286.3453,286.38535,286.42038,286.45282,286.48315,286.51138,286.53738,286.56113,286.5825,286.60147,286.618,286.63208,286.64365,286.65277,286.6594,286.6636,286.66547,286.66495,286.6621,286.65698,286.64966,286.64014,286.62857,286.6149,286.59924,286.58167,286.56223,286.541,286.51797,286.49332,286.467,286.43912,286.40973,286.37894,286.3467,286.31314,286.27826,286.24213,286.2048,286.16644,286.12723,286.08746,286.0478,286.0091,285.973
