"Date Heure, GMT+01:00",Flux d'énergie total (W/m2) pour la profondeur 6.6500 m,Flux d'énergie total (W/m2) pour la profondeur 6.6678 m,Flux d'énergie total (W/m2) pour la profondeur 6.6855 m,Flux d'énergie total (W/m2) pour la profondeur 6.7033 m,Flux d'énergie total (W/m2) pour la profondeur 6.7210 m,Flux d'énergie total (W/m2) pour la profondeur 6.7388 m,Flux d'énergie total (W/m2) pour la profondeur 6.7565 m,Flux d'énergie total (W/m2) pour la profondeur 6.7743 m,Flux d'énergie total (W/m2) pour la profondeur 6.7920 m,Flux d'énergie total (W/m2) pour la profondeur 6.8098 m,Flux d'énergie total (W/m2) pour la profondeur 6.8276 m,Flux d'énergie total (W/m2) pour la profondeur 6.8453 m,Flux d'énergie total (W/m2) pour la profondeur 6.8631 m,Flux d'énergie total (W/m2) pour la profondeur 6.8808 m,Flux d'énergie total (W/m2) pour la profondeur 6.8986 m,Flux d'énergie total (W/m2) pour la profondeur 6.9163 m,Flux d'énergie total (W/m2) pour la profondeur 6.9341 m,Flux d'énergie total (W/m2) pour la profondeur 6.9518 m,Flux d'énergie total (W/m2) pour la profondeur 6.9696 m,Flux d'énergie total (W/m2) pour la profondeur 6.9873 m,Flux d'énergie total (W/m2) pour la profondeur 7.0051 m,Flux d'énergie total (W/m2) pour la profondeur 7.0229 m,Flux d'énergie total (W/m2) pour la profondeur 7.0406 m,Flux d'énergie total (W/m2) pour la profondeur 7.0584 m,Flux d'énergie total (W/m2) pour la profondeur 7.0761 m,Flux d'énergie total (W/m2) pour la profondeur 7.0939 m,Flux d'énergie total (W/m2) pour la profondeur 7.1116 m,Flux d'énergie total (W/m2) pour la profondeur 7.1294 m,Flux d'énergie total (W/m2) pour la profondeur 7.1471 m,Flux d'énergie total (W/m2) pour la profondeur 7.1649 m,Flux d'énergie total (W/m2) pour la profondeur 7.1827 m,Flux d'énergie total (W/m2) pour la profondeur 7.2004 m,Flux d'énergie total (W/m2) pour la profondeur 7.2182 m,Flux d'énergie total (W/m2) pour la profondeur 7.2359 m,Flux d'énergie total (W/m2) pour la profondeur 7.2537 m,Flux d'énergie total (W/m2) pour la profondeur 7.2714 m,Flux d'énergie total (W/m2) pour la profondeur 7.2892 m,Flux d'énergie total (W/m2) pour la profondeur 7.3069 m,Flux d'énergie total (W/m2) pour la profondeur 7.3247 m,Flux d'énergie total (W/m2) pour la profondeur 7.3424 m,Flux d'énergie total (W/m2) pour la profondeur 7.3602 m,Flux d'énergie total (W/m2) pour la profondeur 7.3780 m,Flux d'énergie total (W/m2) pour la profondeur 7.3957 m,Flux d'énergie total (W/m2) pour la profondeur 7.4135 m,Flux d'énergie total (W/m2) pour la profondeur 7.4312 m,Flux d'énergie total (W/m2) pour la profondeur 7.4490 m,Flux d'énergie total (W/m2) pour la profondeur 7.4667 m,Flux d'énergie total (W/m2) pour la profondeur 7.4845 m,Flux d'énergie total (W/m2) pour la profondeur 7.5022 m,Flux d'énergie total (W/m2) pour la profondeur 7.5200 m
17/05/18 15:15:00,-1206832650.4483705,-1206577985.2681007,-1206270189.9572887,-1205982572.9160395,-1205712580.7512655,-1205457914.565967,-1205216658.6144733,-1204986897.1495457,-1204767225.2866364,-1204556365.8635316,-1204353041.711749,-1204156614.2462611,-1203966189.4561863,-1203781001.0420003,-1203600410.41711,-1203424162.1509542,-1203251489.9502826,-1203081882.9445648,-1202915085.7032409,-1202750459.6444197,-1202587877.0489018,-1202426954.7700608,-1202267437.374201,-1202109069.4276245,-1201951723.2111318,-1201795398.7278583,-1201639712.829611,-1201484665.513254,-1201330129.0642898,-1201175975.7650878,-1201022205.6172147,-1200868563.1869738,-1200715176.1888618,-1200561916.9083824,-1200408785.3439672,-1200255781.4971843,-1200102777.6504014,-1199949901.5181153,-1199797153.1050293,-1199644276.975879,-1199491528.564361,-1199338524.722282,-1199185520.8786352,-1199032389.3189237,-1198879257.7592125,-1198725998.4865725,-1198572483.7818031,-1198418841.3594022,-1198265071.2225041,-1198111045.6519094
17/05/18 15:30:00,-1207121415.745726,-1206896253.7712736,-1206553209.5949469,-1206232514.0255852,-1205932763.9362621,-1205651660.4503622,-1205386776.9579563,-1205136197.7071033,-1204898390.1034608,-1204671566.118991,-1204454448.5867782,-1204245760.3399048,-1204044735.080418,-1203850223.363737,-1203661458.8872032,-1203477803.0704942,-1203298489.615656,-1203123007.6537266,-1202950974.0365129,-1202781877.9013252,-1202615208.3807693,-1202450710.0411482,-1202287999.7327015,-1202126949.7377965,-1201967304.625872,-1201808808.964799,-1201651207.3177452,-1201494627.4007752,-1201338813.7864633,-1201183511.0395448,-1201028719.1584523,-1200874310.427121,-1200720284.845551,-1200566514.699246,-1200412872.2705727,-1200259357.5579643,-1200105970.5614204,-1199952711.280941,-1199799579.7180936,-1199646448.1583824,-1199493188.8826063,-1199339929.6052625,-1199186670.3263512,-1199033538.7682076,-1198880024.0650063,-1198726381.6410372,-1198572739.2170682,-1198418969.0786023,-1198265071.2240722,-1198111045.6519094
17/05/18 15:45:00,-1207343257.3267136,-1207167905.371561,-1206813239.8455448,-1206476196.7030325,-1206158055.53649,-1205857666.9326973,-1205573753.7357125,-1205304783.3527632,-1205049478.6216364,-1204806434.6656227,-1204574374.3193746,-1204352275.852808,-1204138989.821344,-1203933494.4948974,-1203734768.138682,-1203542299.8853035,-1203355323.4399433,-1203173200.2222795,-1202995163.9359255,-1202820575.9958549,-1202649053.2491708,-1202480340.2637439,-1202314053.892949,-1202149810.988593,-1201987228.3993464,-1201826178.4060094,-1201666533.2925167,-1201508165.3490763,-1201350435.9906619,-1201193600.6431305,-1201037531.5966897,-1200881973.4192107,-1200726798.3899248,-1200572134.2248967,-1200417853.2127655,-1200263699.9198349,-1200109674.3414006,-1199955904.1935275,-1199802389.4809191,-1199648874.7714465,-1199495360.0635414,-1199341717.6380043,-1199188202.9285316,-1199034560.5045626,-1198880918.0805936,-1198727147.9421277,-1198573250.0875976,-1198419224.5154347,-1198265198.9432724,-1198111045.6550455
17/05/18 16:00:00,-1207652840.8160825,-1207487706.6415453,-1207102900.5711718,-1206739675.5476437,-1206398545.4236479,-1206077339.0574474,-1205774012.9857402,-1205486906.891848,-1205214615.8959265,-1204955735.1196985,-1204708987.399384,-1204473223.288834,-1204247293.3419023,-1204030175.8269362,-1203820976.726781,-1203619057.4626822,-1203423396.3061252,-1203233354.6736503,-1203048166.265736,-1202867447.9326205,-1202690561.0955505,-1202516994.888699,-1202346238.444673,-1202178036.3297758,-1202012005.395814,-1201847890.2090898,-1201685435.335908,-1201524513.060203,-1201364867.9514143,-1201206244.5758448,-1201048515.2158628,-1200891552.1554027,-1200735227.676833,-1200579541.7817214,-1200424239.036371,-1200269447.1568463,-1200114910.7141545,-1199960501.9890945,-1199806220.9800994,-1199652067.688737,-1199497914.3958058,-1199344016.5350041,-1199190118.6757703,-1199036348.5357366,-1198882322.9651418,-1198728297.3929794,-1198574144.1047525,-1198419990.8180933,-1198265582.1008732,-1198111045.6644526
17/05/18 16:15:00,-1207975195.6328099,-1207831646.0642662,-1207420275.6467237,-1207030230.2339802,-1206663812.2915926,-1206318850.6935034,-1205993812.8438015,-1205686783.003089,-1205396100.8578243,-1205120233.8105302,-1204857904.6989942,-1204607708.6449394,-1204368496.197514,-1204139373.344267,-1203919190.6406178,-1203707054.0709805,-1203502069.621335,-1203303470.990591,-1203110747.316059,-1202923004.5868564,-1202739604.2132516,-1202560418.4807496,-1202384681.0960984,-1202212008.906402,-1202042018.7634668,-1201874327.517531,-1201708679.7333298,-1201544947.6979356,-1201382620.543954,-1201221825.985881,-1201062180.8786604,-1200903557.5030909,-1200745828.1446764,-1200588737.36972,-1200432285.1782217,-1200276216.1364846,-1200120657.9590056,-1199965482.9312873,-1199810691.0548987,-1199656026.896142,-1199501618.1726506,-1199347081.7346623,-1199192673.0096023,-1199038392.003743,-1198883983.2833872,-1198729574.5614634,-1198575165.8411076,-1198420629.406255,-1198265965.2569063,-1198111045.6738603
17/05/18 16:30:00,-1208243015.3199892,-1208136120.8326616,-1207714916.908455,-1207310184.2329664,-1206927035.5174942,-1206564832.2632465,-1206222041.8852901,-1205897387.218275,-1205589718.819191,-1205297631.8128967,-1205019849.037179,-1204755093.328258,-1204502342.954482,-1204260576.1889033,-1204028643.583806,-1203805778.8412356,-1203590960.2326765,-1203383421.460174,-1203182268.5081415,-1202986990.5091848,-1202796948.8829818,-1202611632.7684102,-1202430148.148316,-1202252367.300362,-1202077907.08106,-1201906256.6261506,-1201737032.7827377,-1201570107.8363247,-1201404970.9226532,-1201241494.322523,-1201079422.6038063,-1200918628.0488694,-1200758982.9432168,-1200600231.8531508,-1200442374.7786715,-1200285156.289219,-1200128448.6671596,-1199972124.1917255,-1199816438.2997496,-1199660880.1285424,-1199505577.3878953,-1199350530.0809455,-1199195610.4916282,-1199040818.6199434,-1198886026.7498262,-1198731234.8812766,-1198576315.296663,-1198421395.713617,-1198266220.6984422,-1198111045.6801317
17/05/18 16:45:00,-1208431267.0523443,-1208395511.305057,-1207972775.73666,-1207561912.774745,-1207170334.8538952,-1206797531.2086315,-1206442863.2633352,-1206105437.007122,-1205784486.1467428,-1205478861.237616,-1205187795.9849238,-1204910013.2280211,-1204644746.668953,-1204390846.8631406,-1204147547.5110602,-1203913954.6018286,-1203689174.1229954,-1203472312.0589728,-1203262729.831007,-1203059405.7074466,-1202861956.5338264,-1202669871.450592,-1202482384.1613574,-1202298983.7955918,-1202119414.9211683,-1201943166.6753955,-1201769855.9069443,-1201599227.185255,-1201430769.6445003,-1201264355.5654802,-1201099729.5192027,-1200936508.3543377,-1200774692.0677493,-1200614152.9480774,-1200454507.8455606,-1200295756.7570622,-1200137771.9696548,-1199980298.048073,-1199823462.7083812,-1199667010.5215867,-1199510813.768489,-1199354872.4475198,-1199199186.55868,-1199043756.105105,-1198888325.6530974,-1198733022.917154,-1198577720.1859155,-1198422162.0209792,-1198266731.5721078,-1198111045.692675
17/05/18 17:00:00,-1208648894.3700953,-1208648005.6038618,-1208219778.7699432,-1207800997.4480944,-1207400990.2779655,-1207019374.2367983,-1206655255.3199778,-1206307611.7942886,-1205975932.7939024,-1205659324.3110719,-1205356892.3317795,-1205067870.5580688,-1204791492.6966896,-1204526737.0206952,-1204272709.5097928,-1204029027.0204945,-1203794412.393723,-1203568354.7589483,-1203350087.821353,-1203138973.0021815,-1202934116.2874155,-1202735006.808093,-1202541133.6999564,-1202351986.100316,-1202166925.4272814,-1201985568.5263872,-1201807787.683137,-1201633072.0379772,-1201460910.7219462,-1201291176.0174112,-1201123484.7761788,-1200957709.282185,-1200793466.387237,-1200630628.372133,-1200469067.5223773,-1200308528.405841,-1200148883.3048923,-1199990004.5018973,-1199831891.9984252,-1199674290.3623471,-1199517199.5920942,-1199360491.9731705,-1199204039.787944,-1199047843.0364141,-1198891774.0040846,-1198735704.9733229,-1198579635.944129,-1198423439.198871,-1198267242.4520447,-1198111045.7052186
17/05/18 17:15:00,-1208833059.9253044,-1208873296.2241478,-1208446091.667512,-1208023734.3711176,-1207618618.5960407,-1207230361.3508797,-1206858579.489008,-1206502762.1508722,-1206162143.0400858,-1205836211.290822,-1205524328.3274636,-1205225600.1391263,-1204939260.4247198,-1204664798.3199868,-1204401447.5332441,-1204148314.0489044,-1203904887.0042782,-1203670144.6692815,-1203443703.8957214,-1203224542.9550824,-1203012278.6944666,-1202806272.5382562,-1202605758.1853604,-1202410480.2005148,-1202219927.7225976,-1202033589.88735,-1201850955.8258119,-1201671897.823485,-1201495777.303184,-1201322211.1088758,-1201151199.2421284,-1200982230.838684,-1200815305.8985424,-1200649913.557446,-1200486053.8106904,-1200323598.946916,-1200162165.8163607,-1200001754.415889,-1199842237.0325723,-1199683358.2342815,-1199524990.3018162,-1199367133.2367446,-1199209531.6053698,-1199052313.1221886,-1198895350.07584,-1198738387.031059,-1198581551.7007747,-1198424844.0896907,-1198268008.7656782,-1198111045.7240334
17/05/18 17:30:00,-1209167803.999916,-1209197056.9743533,-1208737923.5834818,-1208289767.5025244,-1207864089.3281813,-1207459228.9146776,-1207073398.237111,-1206704936.975669,-1206352951.1116266,-1206016291.200406,-1205694063.226419,-1205385373.1740785,-1205089582.4630637,-1204805797.0840573,-1204533123.01677,-1204271304.8322082,-1204019193.090495,-1203776149.2050376,-1203541534.5939455,-1203314838.394528,-1203095294.310399,-1202882391.4757323,-1202675491.310207,-1202474082.9464283,-1202277783.2362027,-1202086081.3152728,-1201898594.0354452,-1201714810.5308948,-1201534475.366356,-1201357333.1144032,-1201182745.1931477,-1201010583.8818202,-1200840593.748292,-1200672647.0780668,-1200506360.7245193,-1200341479.2508163,-1200178002.658526,-1200015547.797887,-1199854242.3865323,-1199693575.558635,-1199533802.7431893,-1199374668.5143378,-1199215917.435247,-1199057677.2235498,-1198899564.7294855,-1198741835.3851821,-1198584106.0455825,-1198426376.704415,-1198268775.08088,-1198111045.7428482
17/05/18 17:45:00,-1209343667.462168,-1209436395.9948387,-1208985820.3924618,-1208534982.4670029,-1208102152.2808533,-1207687457.775856,-1207290771.2469225,-1206911326.407072,-1206548229.2422876,-1206200841.1738129,-1205868140.4747014,-1205549360.8454304,-1205243735.9896126,-1204950499.6124296,-1204668757.6982942,-1204397999.381381,-1204137458.370007,-1203886240.6470165,-1203643963.0642176,-1203409731.6107259,-1203183035.4175801,-1202963363.6236587,-1202749949.931006,-1202542411.186726,-1202340364.2457604,-1202143170.5277877,-1201950446.8783422,-1201762065.584496,-1201577388.0690618,-1201396031.179143,-1201217739.4826107,-1201042129.8312712,-1200868946.791428,-1200697934.9309525,-1200528838.8161469,-1200361530.730948,-1200195755.2447934,-1200031256.92242,-1199868035.7638266,-1199705836.3400202,-1199544403.2157366,-1199383736.3894079,-1199223708.1465366,-1199064190.7710595,-1198905056.5484793,-1198746050.0435314,-1198587298.9722805,-1198428547.9041653,-1198269796.83605,-1198111045.7679348
