"Date Heure, GMT+01:00",Température (K) pour la profondeur 6.6500 m,Température (K) pour la profondeur 6.6678 m,Température (K) pour la profondeur 6.6855 m,Température (K) pour la profondeur 6.7033 m,Température (K) pour la profondeur 6.7210 m,Température (K) pour la profondeur 6.7388 m,Température (K) pour la profondeur 6.7565 m,Température (K) pour la profondeur 6.7743 m,Température (K) pour la profondeur 6.7920 m,Température (K) pour la profondeur 6.8098 m,Température (K) pour la profondeur 6.8276 m,Température (K) pour la profondeur 6.8453 m,Température (K) pour la profondeur 6.8631 m,Température (K) pour la profondeur 6.8808 m,Température (K) pour la profondeur 6.8986 m,Température (K) pour la profondeur 6.9163 m,Température (K) pour la profondeur 6.9341 m,Température (K) pour la profondeur 6.9518 m,Température (K) pour la profondeur 6.9696 m,Température (K) pour la profondeur 6.9873 m,Température (K) pour la profondeur 7.0051 m,Température (K) pour la profondeur 7.0229 m,Température (K) pour la profondeur 7.0406 m,Température (K) pour la profondeur 7.0584 m,Température (K) pour la profondeur 7.0761 m,Température (K) pour la profondeur 7.0939 m,Température (K) pour la profondeur 7.1116 m,Température (K) pour la profondeur 7.1294 m,Température (K) pour la profondeur 7.1471 m,Température (K) pour la profondeur 7.1649 m,Température (K) pour la profondeur 7.1827 m,Température (K) pour la profondeur 7.2004 m,Température (K) pour la profondeur 7.2182 m,Température (K) pour la profondeur 7.2359 m,Température (K) pour la profondeur 7.2537 m,Température (K) pour la profondeur 7.2714 m,Température (K) pour la profondeur 7.2892 m,Température (K) pour la profondeur 7.3069 m,Température (K) pour la profondeur 7.3247 m,Température (K) pour la profondeur 7.3424 m,Température (K) pour la profondeur 7.3602 m,Température (K) pour la profondeur 7.3780 m,Température (K) pour la profondeur 7.3957 m,Température (K) pour la profondeur 7.4135 m,Température (K) pour la profondeur 7.4312 m,Température (K) pour la profondeur 7.4490 m,Température (K) pour la profondeur 7.4667 m,Température (K) pour la profondeur 7.4845 m,Température (K) pour la profondeur 7.5022 m,Température (K) pour la profondeur 7.5200 m
17/05/18 14:45:00,288.259,294.35733,300.6538,306.95288,313.23993,319.50873,325.7528,331.96466,338.1359,344.25693,350.31696,356.30377,362.2036,368.0009,373.67813,379.21597,384.59277,389.78458,394.76514,399.50583,403.97556,408.141,411.9667,415.41522,418.44742,421.02298,423.1007,424.63928,425.59775,425.93637,425.61734,424.6058,422.8707,420.38553,417.12955,413.08847,408.25543,402.63156,396.2269,389.06052,381.16116,372.56708,363.32605,353.49506,343.13947,332.33264,321.15512,309.69452,298.0435,286.287
17/05/18 15:00:00,288.31,294.32098,300.52808,306.73703,312.92963,319.09726,325.231,331.32138,337.358,343.32944,349.2231,355.025,360.7197,366.29028,371.71802,376.98248,382.06137,386.9306,391.5641,395.93414,400.01126,403.76437,407.1611,410.16797,412.75067,414.87457,416.50513,417.60834,418.1514,418.10324,417.43524,416.1219,414.1414,411.4766,408.11533,404.0513,399.2845,393.8216,387.67654,380.87073,373.433,365.39984,356.81497,347.72925,338.20016,328.29123,318.0711,307.6123,296.9903,286.287
17/05/18 15:15:00,288.371,294.27844,300.37238,306.46628,312.5394,318.58112,324.5808,330.52707,336.40778,342.2098,347.91904,353.52017,358.99667,364.33066,369.5028,374.49234,379.27713,383.83362,388.1368,392.16046,395.87714,399.25854,402.27567,404.89896,407.09875,408.84567,410.11087,410.8667,411.0869,410.74744,409.82672,408.3063,406.17142,403.41135,400.02005,395.99646,391.34494,386.07553,380.20428,373.75323,366.75052,359.23038,351.23282,342.80347,333.99298,324.8567,315.45392,305.84753,296.1033,286.287
17/05/18 15:30:00,288.44,294.22342,300.18338,306.1414,312.07422,317.9698,323.8158,329.59946,335.30716,340.9246,346.43652,351.82675,357.07803,362.17203,367.08932,371.80936,376.31058,380.5703,384.56494,388.27014,391.66083,394.71143,397.39618,399.68933,401.5654,402.9995,403.96783,404.44778,404.41864,403.86176,402.7611,401.10367,398.87967,396.08316,392.71228,388.76953,384.26212,379.20203,373.6062,367.4966,360.90027,353.84903,346.37952,338.53275,330.35388,321.89178,313.1985,304.32858,295.33856,286.287
17/05/18 15:45:00,288.493,294.1395,299.95184,305.75925,311.5368,317.27118,322.94913,328.55676,334.0796,339.5024,344.8093,349.98355,355.0077,359.86328,364.53113,368.99127,373.22296,377.2047,380.91455,384.33002,387.4283,390.1866,392.58215,394.59256,396.19595,397.37146,398.09927,398.3612,398.1408,397.42386,396.19852,394.4558,392.18982,389.39804,386.08157,382.24527,377.8981,373.0531,367.72754,361.94287,355.7247,349.10266,342.11032,334.78482,327.16666,319.29922,311.22858,303.00296,294.67218,286.287
17/05/18 16:00:00,288.567,294.05203,299.69672,305.33597,310.94266,316.50217,321.99994,327.4212,332.75073,337.97266,343.07065,348.02777,352.82645,357.4486,361.8755,366.08774,370.0657,373.78928,377.23798,380.39127,383.22858,385.72952,387.87405,389.64273,391.01688,391.97888,392.51248,392.60287,392.2372,391.4046,390.09656,388.3072,386.03345,383.27533,380.03592,376.32178,372.14288,367.51285,362.44876,356.97134,351.10474,344.8766,338.3176,331.4616,324.34515,317.00723,309.489,301.83325,294.0842,286.287
17/05/18 16:15:00,288.644,293.95804,299.42355,304.88266,310.30695,315.68088,320.98926,326.21664,331.3472,336.36475,341.25266,345.994,350.57144,354.9671,359.1629,363.14044,366.881,370.36578,373.5759,376.49265,379.09738,381.37192,383.29865,384.86072,386.04214,386.8281,387.2051,387.16135,386.68665,385.77292,384.41418,382.607,380.35034,377.64603,374.4987,370.9159,366.9082,362.48935,357.67612,352.48828,346.94864,341.0829,334.91937,328.48892,321.8248,314.96225,307.93826,300.7912,293.56067,286.287
17/05/18 16:30:00,288.708,293.84567,299.12677,304.4,309.636,314.81882,319.93292,324.9626,329.89178,334.70422,339.38342,343.9125,348.27438,352.4518,356.42737,360.1834,363.70245,366.9669,369.95935,372.66263,375.06003,377.1353,378.87296,380.25827,381.2776,381.9184,382.16962,382.02164,381.46664,380.4986,379.11365,377.31006,375.0885,372.452,369.40625,365.95944,362.12244,357.90894,353.3351,348.4199,343.18472,337.6535,331.85242,325.80988,319.55612,313.12323,306.54468,299.85526,293.0906,286.287
17/05/18 16:45:00,288.753,293.7133,298.80652,303.89062,308.93542,313.9248,318.84308,323.67444,328.4029,333.0123,337.48618,341.80814,345.96158,349.9298,353.69614,357.24393,360.5566,363.61783,366.4116,368.92224,371.13458,373.03412,374.60715,375.84094,376.72363,377.24475,377.39508,377.16696,376.55435,375.55298,374.16046,372.3765,370.2029,367.6437,364.70514,361.39594,357.727,353.7117,349.36572,344.707,339.75574,334.5342,329.0667,323.37943,317.50012,311.458,305.2837,299.00873,292.66553,286.287
17/05/18 17:00:00,288.805,293.57755,298.47708,303.36765,308.2183,313.0124,317.73425,322.36792,326.89755,331.307,335.58038,339.7015,343.65436,347.42288,350.9911,354.34323,357.46384,360.33768,362.94992,365.28625,367.33298,369.07712,370.5065,371.60995,372.37735,372.7997,372.86948,372.58054,371.92825,370.90976,369.5239,367.7714,365.6549,363.1791,360.35074,357.17862,353.67368,349.84885,345.71924,341.30188,336.61578,331.6818,326.5225,321.162,315.62592,309.9412,304.13574,298.23843,292.27884,286.287
17/05/18 17:15:00,288.849,293.4345,298.14038,302.83707,307.49326,312.09247,316.6189,321.05692,325.39072,329.6046,333.68292,337.60995,341.37027,344.9484,348.32922,351.4978,354.4396,357.14038,359.58655,361.7649,363.66302,365.26923,366.57275,367.56378,368.23346,368.57434,368.58014,368.24585,367.56815,366.54514,365.17664,363.4642,361.41104,359.02237,356.3051,353.2682,349.92224,346.27994,342.35562,338.16556,333.72754,329.06116,324.1874,319.12872,313.9088,308.55237,303.08517,297.53375,291.92517,286.287
17/05/18 17:30:00,288.929,293.31558,297.8202,302.3182,306.7773,311.18063,315.5122,319.75635,323.8975,327.92007,331.8088,335.54843,339.12405,342.52084,345.72433,348.7205,351.49548,354.03616,356.32986,358.36456,360.12888,361.61227,362.80515,363.69882,364.28568,364.55927,364.5144,364.14725,363.45526,362.43747,361.0944,359.4281,357.4424,355.14273,352.53613,349.6314,346.43906,342.9712,339.2416,335.26562,331.06018,326.6435,322.03522,317.25623,312.32846,307.2749,302.11926,296.88602,291.60016,286.287
17/05/18 17:45:00,288.971,293.17755,297.49265,301.79974,306.06735,310.27924,314.42007,318.4746,322.4277,326.2643,329.96957,333.52875,336.9274,340.15143,343.1871,346.021,348.64023,351.03244,353.18588,355.08945,356.73276,358.10626,359.2014,360.01038,360.52664,360.74463,360.66006,360.26993,359.57245,358.5673,357.25552,355.63974,353.72397,351.5138,349.0163,346.2402,343.19562,339.8943,336.3493,332.5753,328.58807,324.40488,320.04404,315.52502,310.8683,306.0951,301.22757,296.28824,291.30023,286.287
17/05/18 18:00:00,288.987,293.01697,297.14944,301.27322,305.35687,309.38455,313.34158,317.21335,320.98523,324.64285,328.17178,331.55807,334.7879,337.84784,340.72476,343.4061,345.87967,348.13394,350.1579,351.9414,353.47488,354.74966,355.75797,356.49295,356.9488,357.12082,357.00543,356.60025,355.9041,354.91724,353.64108,352.07852,350.23386,348.1127,345.72214,343.0706,340.16794,337.02536,333.65543,330.0719,326.28986,322.32538,318.19568,313.91904,309.5144,305.00174,300.40143,295.73453,291.0225,286.287
17/05/18 18:15:00,288.99,292.84753,296.80087,300.74567,304.65048,308.49988,312.27954,315.97528,319.5731,323.059,326.41943,329.64087,332.71017,335.61456,338.3417,340.87967,343.21698,345.34286,347.2472,348.9204,350.35382,351.5395,352.4704,353.14044,353.54446,353.67844,353.53934,353.12543,352.43597,351.4716,350.234,348.72635,346.953,344.91965,342.63318,340.10187,337.3352,334.34393,331.13992,327.73633,324.14734,320.38815,316.47495,312.42468,308.2553,303.98523,299.6336,295.22003,290.76443,286.287
17/05/18 18:30:00,289.02,292.69873,296.4703,300.23578,303.9633,307.6373,311.2436,314.7684,318.19788,321.51862,324.71744,327.7814,330.698,333.455,336.04068,338.4438,340.65363,342.66003,344.45352,346.02527,347.36728,348.47226,349.33386,349.9466,350.3059,350.40836,350.25146,349.8338,349.15506,348.21616,347.01913,345.5672,343.86475,341.9174,339.73196,337.31647,334.68,331.83282,328.78638,325.55307,322.14636,318.58057,314.871,311.0337,307.08545,303.04376,298.9267,294.7528,290.5411,286.311
17/05/18 18:45:00,289.026,292.541,296.14215,299.73685,303.29395,306.79865,310.23752,313.5971,316.86438,320.02628,323.07013,325.98364,328.75473,331.37183,333.8238,336.09998,338.19022,340.08505,341.7756,343.2537,344.5119,345.54355,346.34286,346.9049,347.22565,347.30203,347.13202,346.7145,346.04962,345.13843,343.9831,342.58694,340.95444,339.09106,337.0034,334.6992,332.1873,329.4775,326.5807,323.5086,320.274,316.89044,313.37228,309.73462,305.99316,302.16415,298.26437,294.3108,290.32062,286.311
17/05/18 19:00:00,289.044,292.394,295.82605,299.25348,302.64505,305.98605,309.26328,312.4639,315.57513,318.58463,321.48016,324.2499,326.88245,329.36667,331.69205,333.84845,335.8264,337.61688,339.21164,340.603,341.78412,342.74887,343.4919,344.00885,344.29602,344.3508,344.1715,343.7574,343.10864,342.2266,341.11353,339.77286,338.20883,336.42688,334.43356,332.23624,329.84335,327.26428,324.5093,321.58972,318.51746,315.30527,311.96674,308.516,304.96777,301.3373,297.64023,293.89258,290.11063,286.311
17/05/18 19:15:00,289.074,292.24307,295.51532,298.7832,302.016,305.19968,308.3217,311.3696,314.3313,317.19482,319.94858,322.58124,325.0819,327.44003,329.64554,331.6889,333.56113,335.2538,336.75916,338.07,339.18002,340.0835,340.77554,341.25217,341.5101,341.54706,341.3615,340.95306,340.32214,339.47015,338.3994,337.11328,335.6161,333.91312,332.01053,329.9155,327.63605,325.1812,322.56076,319.7853,316.86618,313.81552,310.64603,307.37103,304.0044,300.56052,297.05408,293.50015,289.914,286.311
17/05/18 19:30:00,289.884,292.67755,295.62796,298.62308,301.61844,304.59064,307.52057,310.39145,313.18805,315.89642,318.50363,320.99768,323.36716,325.60147,327.69058,329.62515,331.39642,332.99625,334.41724,335.65262,336.69638,337.5432,338.18863,338.6289,338.86108,338.88315,338.6939,338.293,337.68103,336.85947,335.83072,334.59805,333.16574,331.5388,329.72327,327.726,325.55478,323.21805,320.72513,318.08612,315.31183,312.4136,309.4035,306.29413,303.09854,299.83023,296.50305,293.13116,289.72894,286.311
17/05/18 19:45:00,289.238,292.22006,295.21063,298.16415,301.06854,303.92105,306.71594,309.4449,312.098,314.66464,317.1341,319.4956,321.7387,323.85333,325.82996,327.65958,329.33377,330.84476,332.18542,333.34937,334.33078,335.12473,335.72693,336.13397,336.34317,336.3527,336.16147,335.76932,335.17688,334.3857,333.39822,332.2176,330.8479,329.29416,327.5621,325.6583,323.59012,321.3657,318.99384,316.48416,313.84686,311.0927,308.23315,305.28,302.24557,299.14264,295.98428,292.78384,289.55487,286.311
17/05/18 20:00:00,288.811,291.67618,294.5918,297.48248,300.31958,303.0942,305.79962,308.42908,310.97534,313.4306,315.78668,318.03503,320.16705,322.17426,324.04828,325.78107,327.36502,328.79303,330.05853,331.15552,332.07867,332.8233,333.38553,333.76218,333.95065,333.9494,333.75748,333.37485,332.80222,332.04114,331.0939,329.96368,328.65448,327.17096,325.51874,323.7041,321.73407,319.61636,317.35947,314.97235,312.46472,309.84686,307.12946,304.3238,301.4415,298.49463,295.49545,292.4566,289.3908,286.311
17/05/18 20:15:00,288.771,291.45468,294.19815,296.9376,299.64124,302.29498,304.8876,307.40903,309.84985,312.20132,314.45483,316.60226,318.63565,320.54715,322.32935,323.97504,325.4774,326.82993,328.0268,329.06247,329.93222,330.6317,331.15747,331.5065,331.67664,331.66635,331.475,331.10254,330.54974,329.81815,328.91006,327.82852,326.5774,325.16125,323.58542,321.85583,319.97925,317.96304,315.8152,313.54425,311.1595,308.67056,306.08768,303.42142,300.68283,297.88324,295.0343,292.1479,289.23605,286.311
17/05/18 20:30:00,288.698,291.25943,293.8698,296.4749,299.04602,301.57135,304.04077,306.44443,308.77274,311.01645,313.16678,315.21533,317.15408,318.97543,320.67212,322.2373,323.6646,324.9481,326.0823,327.06223,327.88345,328.5421,329.03503,329.3596,329.5138,329.49643,329.30685,328.94516,328.41223,327.70963,326.83957,325.80505,324.60977,323.25815,321.75522,320.10675,318.3191,316.3993,314.35495,312.19427,309.92593,307.5591,305.10345,302.56903,299.96622,297.30582,294.5988,291.85635,289.08994,286.311
17/05/18 20:45:00,288.607,291.0532,293.54236,296.02695,298.47858,300.88583,303.2392,305.52963,307.7481,309.886,311.93478,313.88632,315.73288,317.46698,319.08173,320.57047,321.9271,323.14594,324.2219,325.15027,325.92703,326.54855,327.01193,327.31473,327.4553,327.4325,327.24582,326.89557,326.3826,325.70847,324.87537,323.88623,322.74463,321.45477,320.02148,318.45032,316.74738,314.9193,312.97333,310.91718,308.7592,306.50803,304.17288,301.7632,299.2889,296.7601,294.18723,291.5809,288.95187,286.311
17/05/18 21:00:00,288.528,290.85867,293.22977,295.59775,297.93457,300.229,302.47202,304.65475,306.76868,308.80536,310.7568,312.6152,314.37317,316.02365,317.55988,318.97562,320.26508,321.42285,322.44403,323.32422,324.05963,324.64688,325.08325,325.3666,325.49536,325.46854,325.2858,324.94745,324.45435,323.80814,323.01102,322.0657,320.9757,319.74506,318.37845,316.8811,315.25888,313.51813,311.66577,309.70914,307.65616,305.51514,303.29477,301.00412,298.6527,296.2502,293.80673,291.3326,288.8384,286.335
17/05/18 21:15:00,288.441,290.66623,292.9267,295.18454,297.41235,299.5995,301.73715,303.8171,305.83112,307.77124,309.6298,311.39938,313.07288,314.64352,316.10507,317.45142,318.67706,319.77692,320.7464,321.5813,322.278,322.83337,323.2449,323.51065,323.62906,323.59933,323.42123,323.09506,322.62177,322.0029,321.24057,320.33762,319.29724,318.12344,316.82062,315.39383,313.84866,312.19116,310.42795,308.56604,306.61288,304.57645,302.46497,300.28705,298.05154,295.76764,293.44464,291.09192,288.71893,286.335
17/05/18 21:30:00,288.355,290.4794,292.6338,294.7865,296.91046,298.99527,301.03268,303.01474,304.93365,306.78177,308.55188,310.23682,311.82996,313.32477,314.7152,315.99564,317.16083,318.2059,319.1265,319.91867,320.57907,321.10477,321.4933,321.7428,321.85205,321.82028,321.64725,321.33334,320.87952,320.28732,319.55878,318.69656,317.7039,316.58453,315.34277,313.98334,312.51163,310.9334,309.25494,307.48294,305.62442,303.6869,301.67822,299.60645,297.47998,295.30743,293.0976,290.85947,288.60217,286.335
17/05/18 21:45:00,288.277,290.30237,292.3543,294.40573,296.42993,298.4168,300.3583,302.24683,304.07492,305.83536,307.5211,309.1255,310.64203,312.0647,313.38766,314.60556,315.71344,316.7067,317.58118,318.33316,318.9594,319.45718,319.8243,320.05902,320.16016,320.12698,319.95938,319.65775,319.223,318.65665,317.96072,317.13776,316.19083,315.12354,313.94003,312.64487,311.2431,309.74026,308.14224,306.45544,304.68665,302.84286,300.9315,298.96027,296.93716,294.87033,292.76813,290.63907,288.4918,286.335
17/05/18 22:00:00,288.219,290.14542,292.09622,294.04834,295.97537,297.86713,299.71597,301.51443,303.2553,304.93164,306.5367,308.06412,309.50772,310.86166,312.12045,313.27893,314.3324,315.27652,316.10736,316.82135,317.41547,317.88718,318.2344,318.4555,318.54932,318.5153,318.35327,318.06372,317.64755,317.1062,316.44165,315.65637,314.75327,313.7358,312.6079,311.3739,310.03876,308.60757,307.0861,305.48032,303.79663,302.04178,300.22284,298.34708,296.42203,294.45547,292.45535,290.42978,288.3869,286.335
17/05/18 22:15:00,288.168,290.00134,291.85583,293.71277,295.54623,297.3465,299.10605,300.81778,302.47482,304.07047,305.5982,307.0519,308.4257,309.714,310.91156,312.01346,313.01526,313.91275,314.7022,315.38028,315.94418,316.3914,316.7199,316.92838,317.01562,316.98114,316.82483,316.54715,316.14902,315.63187,314.99747,314.24823,313.38702,312.4171,311.3423,310.1667,308.89487,307.53192,306.08316,304.55435,302.9516,301.28128,299.55008,297.76495,295.933,294.0617,292.15854,290.23114,288.28735,286.335
17/05/18 22:30:00,288.123,289.8667,291.6294,293.39557,295.13986,296.85266,298.5268,300.15552,301.73224,303.25055,304.70422,306.08743,307.3945,308.6201,309.75922,310.80722,311.75977,312.61285,313.36304,314.0071,314.54236,314.96646,315.27762,315.47427,315.5555,315.52087,315.3703,315.10422,314.72348,314.22952,313.62405,312.9094,312.08823,311.16376,310.1395,309.01947,307.8081,306.51007,305.13055,303.67496,302.1491,300.5591,298.9113,297.21222,295.46875,293.68784,291.87668,290.04254,288.19284,286.335
17/05/18 22:45:00,288.069,289.73172,291.40955,293.09106,294.75143,296.3816,297.97482,299.52475,301.02505,302.46967,303.85272,305.16864,306.41205,307.57788,308.66132,309.65784,310.56345,311.3744,312.08728,312.69904,313.20712,313.60938,313.90396,314.08966,314.16544,314.13092,313.98602,313.73114,313.36722,312.8955,312.3178,311.63623,310.85336,309.97226,308.9963,307.92926,306.77536,305.5391,304.22537,302.83942,301.38672,299.87305,298.30444,296.6872,295.02777,293.33276,291.609,289.86346,288.1031,286.335
17/05/18 23:00:00,288.015,289.59995,291.19672,292.7977,294.37866,295.9307,297.44736,298.9226,300.35046,301.72516,303.04114,304.2931,305.47598,306.58487,307.61526,308.56293,309.42395,310.19476,310.87213,311.45322,311.93558,312.3171,312.59616,312.77145,312.84216,312.80786,312.66852,312.42453,312.07675,311.62643,311.07526,310.4253,309.679,308.8392,307.90924,306.89273,305.7936,304.61624,303.36523,302.04556,300.6624,299.2213,297.728,296.18848,294.60883,292.99545,291.35477,289.69333,288.01782,286.335
17/05/18 23:15:00,287.947,289.46207,290.98465,292.51117,294.01804,295.4968,296.94144,298.34628,299.7057,301.01428,302.26675,303.45813,304.58353,305.63843,306.61847,307.51962,308.3383,309.07098,309.71472,310.2667,310.72467,311.08664,311.351,311.51663,311.58267,311.5487,311.4148,311.1813,310.84906,310.41922,309.8934,309.2736,308.56216,307.7619,306.87582,305.90744,304.8606,303.73932,302.54813,301.2917,299.97504,298.60345,297.1824,295.71768,294.21524,292.68118,291.12186,289.54388,287.95395,286.359
17/05/18 23:30:00,287.866,289.31677,290.7705,292.2278,293.6657,295.07617,296.45346,297.7923,299.08743,300.3338,301.52643,302.66058,303.73175,304.73557,305.668,306.52527,307.30377,308.0004,308.61218,309.13663,309.5715,309.91495,310.16547,310.32196,310.38367,310.35025,310.22162,309.99823,309.68088,309.27066,308.76913,308.17825,307.50018,306.73758,305.89343,304.97107,303.97406,302.90637,301.77225,300.57617,299.32297,298.01764,296.66544,295.27173,293.84216,292.38248,290.89853,289.3961,287.88104,286.359
