"Date Heure, GMT+01:00",Pression différentielle (m),Temperature (K)
17/05/22 12:45:00,0.8309716535433069,286.495
17/05/22 13:00:00,0.8304007874015747,286.575
17/05/22 13:15:00,0.8300322834645667,286.646
17/05/22 13:30:00,0.8298669291338583,286.707
17/05/22 13:45:00,0.8295992125984252,286.766
17/05/22 14:00:00,0.8293086614173226,286.855
17/05/22 14:15:00,0.828855905511811,286.963
17/05/22 14:30:00,0.8285007874015746,287.081
17/05/22 14:45:00,0.8279661417322834,287.243
17/05/22 15:00:00,0.8274889763779527,287.369
17/05/22 15:15:00,0.8270519685039369,287.505
17/05/22 15:30:00,0.8265464566929134,287.642
17/05/22 15:45:00,0.8261204724409448,287.77
17/05/22 16:00:00,0.8257488188976377,287.861
17/05/22 16:15:00,0.8254566929133856,287.975
17/05/22 16:30:00,0.8252078740157479,288.045
17/05/22 16:45:00,0.8248480314960629,288.169
17/05/22 17:00:00,0.8245598425196848,288.19199999999995
17/05/22 17:15:00,0.8242401574803149,288.266
17/05/22 17:30:00,0.8241629921259841,288.352
17/05/22 17:45:00,0.8238527559055117,288.449
17/05/22 18:00:00,0.8238748031496061,288.522
17/05/22 18:15:00,0.8240110236220471,288.549
17/05/22 18:30:00,0.8242291338582676,288.643
17/05/22 18:45:00,0.8249401574803149,288.904
17/05/22 19:00:00,0.8248897637795275,288.866
17/05/22 19:15:00,0.8246472440944882,288.75
17/05/22 19:30:00,0.8251496062992126,288.837
17/05/22 19:45:00,0.825631496062992,288.907
17/05/22 20:00:00,0.8262322834645669,288.972
17/05/22 20:15:00,0.826535433070866,288.928
17/05/22 20:30:00,0.8264606299212597,288.746
17/05/22 20:45:00,0.8273999999999998,288.843
17/05/22 21:00:00,0.827607086614173,288.756
17/05/22 21:15:00,0.8280338582677165,288.71599999999995
17/05/22 21:30:00,0.8283440944881889,288.684
17/05/22 21:45:00,0.8287110236220473,288.647
17/05/22 22:00:00,0.829071653543307,288.607
17/05/22 22:15:00,0.8293433070866139,288.55499999999995
17/05/22 22:30:00,0.8296740157480312,288.51399999999995
17/05/22 22:45:00,0.8301251968503935,288.474
17/05/22 23:00:00,0.8303078740157479,288.431
17/05/22 23:15:00,0.8306448818897637,288.371
17/05/22 23:30:00,0.8311362204724408,288.322
17/05/22 23:45:00,0.831479527559055,288.268
17/05/23 00:00:00,0.8318503937007874,288.214
17/05/23 00:15:00,0.8322984251968504,288.157
17/05/23 00:30:00,0.8326086614173227,288.101
17/05/23 00:45:00,0.8329779527559054,288.041
17/05/23 01:00:00,0.833507874015748,287.983
17/05/23 01:15:00,0.8337267716535434,287.923
17/05/23 01:30:00,0.8341629921259842,287.864
17/05/23 01:45:00,0.8344165354330707,287.809
17/05/23 02:00:00,0.8348590551181101,287.754
17/05/23 02:15:00,0.8352188976377951,287.69199999999995
17/05/23 02:30:00,0.8355811023622046,287.63899999999995
17/05/23 02:45:00,0.8357354330708658,287.586
17/05/23 03:00:00,0.836034645669291,287.53799999999995
17/05/23 03:15:00,0.836291338582677,287.486
17/05/23 03:30:00,0.8365787401574802,287.436
17/05/23 03:45:00,0.8367724409448819,287.387
17/05/23 04:00:00,0.8369551181102359,287.34099999999995
17/05/23 04:15:00,0.8372251968503936,287.296
17/05/23 04:30:00,0.8373881889763779,287.243
17/05/23 04:45:00,0.8376913385826772,287.197
17/05/23 05:00:00,0.8378763779527558,287.15
17/05/23 05:15:00,0.838191338582677,287.102
17/05/23 05:30:00,0.8383559055118109,287.057
17/05/23 05:45:00,0.8383086614173227,287.023
17/05/23 06:00:00,0.8383133858267715,287.01399999999995
17/05/23 06:15:00,0.8382850393700787,287.003
17/05/23 06:30:00,0.8383244094488188,286.987
17/05/23 06:45:00,0.8383251968503936,286.97
17/05/23 07:00:00,0.8381606299212597,286.957
17/05/23 07:15:00,0.8381409448818896,286.946
17/05/23 07:30:00,0.8380897637795275,286.943
17/05/23 07:45:00,0.8381133858267714,286.94199999999995
17/05/23 08:00:00,0.8378299212598425,286.933
17/05/23 08:15:00,0.8378157480314958,286.93699999999995
17/05/23 08:30:00,0.8373881889763779,286.95399999999995
17/05/23 08:45:00,0.837447244094488,286.96599999999995
17/05/23 09:00:00,0.837343307086614,286.973
17/05/23 09:15:00,0.837251968503937,286.988
17/05/23 09:30:00,0.8371236220472441,287.012
17/05/23 09:45:00,0.8367480314960629,287.03
17/05/23 10:00:00,0.836531496062992,287.053
17/05/23 10:15:00,0.8363291338582676,287.066
17/05/23 10:30:00,0.8361566929133857,287.074
17/05/23 10:45:00,0.8357299212598425,287.114
17/05/23 11:00:00,0.8354700787401573,287.146
17/05/23 11:15:00,0.8352944881889762,287.177
17/05/23 11:30:00,0.8348732283464566,287.215
17/05/23 11:45:00,0.8347519685039368,287.246
17/05/23 12:00:00,0.8344417322834644,287.285
17/05/23 12:15:00,0.8339267716535431,287.338
17/05/23 12:30:00,0.8340897637795276,287.423
17/05/23 12:45:00,0.8335771653543306,287.511
17/05/23 13:00:00,0.8333023622047242,287.583
17/05/23 13:15:00,0.8329574803149605,287.671
17/05/23 13:30:00,0.832695275590551,287.727
17/05/23 13:45:00,0.8326472440944883,287.769
17/05/23 14:00:00,0.8324157480314959,287.82899999999995
17/05/23 14:15:00,0.831835433070866,287.908
17/05/23 14:30:00,0.8315039370078738,288.001
17/05/23 14:45:00,0.8311527559055117,288.105
17/05/23 15:00:00,0.8308559055118108,288.172
17/05/23 15:15:00,0.8305110236220471,288.259
17/05/23 15:30:00,0.830171653543307,288.344
17/05/23 15:45:00,0.8299968503937006,288.44
17/05/23 16:00:00,0.8297551181102362,288.535
17/05/23 16:15:00,0.829347244094488,288.623
