"Date Heure, GMT+01:00",Température (K) pour la profondeur 6.6500 m,Température (K) pour la profondeur 6.6678 m,Température (K) pour la profondeur 6.6855 m,Température (K) pour la profondeur 6.7033 m,Température (K) pour la profondeur 6.7210 m,Température (K) pour la profondeur 6.7388 m,Température (K) pour la profondeur 6.7565 m,Température (K) pour la profondeur 6.7743 m,Température (K) pour la profondeur 6.7920 m,Température (K) pour la profondeur 6.8098 m,Température (K) pour la profondeur 6.8276 m,Température (K) pour la profondeur 6.8453 m,Température (K) pour la profondeur 6.8631 m,Température (K) pour la profondeur 6.8808 m,Température (K) pour la profondeur 6.8986 m,Température (K) pour la profondeur 6.9163 m,Température (K) pour la profondeur 6.9341 m,Température (K) pour la profondeur 6.9518 m,Température (K) pour la profondeur 6.9696 m,Température (K) pour la profondeur 6.9873 m,Température (K) pour la profondeur 7.0051 m,Température (K) pour la profondeur 7.0229 m,Température (K) pour la profondeur 7.0406 m,Température (K) pour la profondeur 7.0584 m,Température (K) pour la profondeur 7.0761 m,Température (K) pour la profondeur 7.0939 m,Température (K) pour la profondeur 7.1116 m,Température (K) pour la profondeur 7.1294 m,Température (K) pour la profondeur 7.1471 m,Température (K) pour la profondeur 7.1649 m,Température (K) pour la profondeur 7.1827 m,Température (K) pour la profondeur 7.2004 m,Température (K) pour la profondeur 7.2182 m,Température (K) pour la profondeur 7.2359 m,Température (K) pour la profondeur 7.2537 m,Température (K) pour la profondeur 7.2714 m,Température (K) pour la profondeur 7.2892 m,Température (K) pour la profondeur 7.3069 m,Température (K) pour la profondeur 7.3247 m,Température (K) pour la profondeur 7.3424 m,Température (K) pour la profondeur 7.3602 m,Température (K) pour la profondeur 7.3780 m,Température (K) pour la profondeur 7.3957 m,Température (K) pour la profondeur 7.4135 m,Température (K) pour la profondeur 7.4312 m,Température (K) pour la profondeur 7.4490 m,Température (K) pour la profondeur 7.4667 m,Température (K) pour la profondeur 7.4845 m,Température (K) pour la profondeur 7.5022 m,Température (K) pour la profondeur 7.5200 m
17/05/18 14:45:00,288.259,287.71942,288.28064,287.69778,288.30927,287.67276,288.33597,287.65018,288.36328,287.62378,288.39267,287.59686,288.42426,287.56677,288.4596,287.53262,288.49896,287.49557,288.54062,287.45624,288.58347,287.41425,288.63165,287.3687,288.68283,287.31937,288.73862,287.2651,288.79803,287.2065,288.8634,287.14258,288.93283,287.0748,289.00793,287.0014,289.0885,286.9216,289.17603,286.83527,289.27032,286.74203,289.37204,286.64136,289.48166,286.53256,289.59998,286.41455,289.72787,286.287
17/05/18 15:00:00,288.31,287.77133,288.32834,287.74857,288.34702,287.72397,288.36868,287.69595,288.39362,287.66464,288.4195,287.63364,288.44693,287.59976,288.47806,287.56366,288.51114,287.5241,288.54776,287.48154,288.58878,287.4356,288.63187,287.38696,288.6779,287.33472,288.72842,287.27847,288.7831,287.21838,288.84225,287.1541,288.9073,287.08408,288.9763,287.00836,289.05194,286.92694,289.13373,286.8389,289.22214,286.74445,289.3175,286.64243,289.42056,286.53278,289.532,286.41458,289.65234,286.287
17/05/18 15:15:00,288.371,287.8043,288.39502,287.78305,288.42212,287.75595,288.44867,287.7312,288.4772,287.70422,288.50784,287.67215,288.54163,287.64014,288.57672,287.60336,288.6159,287.56442,288.6568,287.5223,288.70224,287.4769,288.75192,287.42838,288.80338,287.37592,288.86023,287.31918,288.9202,287.25726,288.98563,287.1899,289.0569,287.11758,289.1334,287.0397,289.21527,286.95526,289.3043,286.86417,289.4,286.76587,289.50323,286.6597,289.6147,286.54492,289.73492,286.42096,289.86487,286.287
17/05/18 15:30:00,288.44,287.85272,288.46255,287.82877,288.48697,287.80383,288.51324,287.7756,288.54166,287.74692,288.5723,287.71463,288.60538,287.6799,288.6417,287.64246,288.6796,287.60263,288.7212,287.55832,288.7668,287.51053,288.81537,287.45956,288.86783,287.40463,288.92444,287.34534,288.98486,287.28137,289.05145,287.21243,289.12335,287.1379,289.20026,287.05695,289.28363,286.9703,289.37326,286.8771,289.46967,286.77655,289.57407,286.6677,289.6865,286.55045,289.80807,286.4237,289.93933,286.287
17/05/18 15:45:00,288.493,287.88718,288.51526,287.8639,288.5406,287.83646,288.5693,287.8084,288.59753,287.77792,288.62805,287.74377,288.6631,287.70813,288.7002,287.6685,288.74026,287.62695,288.78348,287.5823,288.82877,287.53473,288.879,287.4828,288.9325,287.42743,288.99023,287.36694,289.0526,287.30173,289.12057,287.23166,289.19318,287.15613,289.27155,287.0745,289.35648,286.98584,289.44846,286.89005,289.54767,286.78693,289.65457,286.67584,289.77014,286.55588,289.89484,286.42657,290.0293,286.287
17/05/18 16:00:00,288.567,287.94308,288.59238,287.9149,288.61984,287.8876,288.64673,287.8597,288.67712,287.8268,288.70993,287.7927,288.74463,287.7552,288.78278,287.71542,288.82394,287.67188,288.86777,287.6262,288.91443,287.57632,288.96606,287.5224,289.02115,287.46442,289.0812,287.40253,289.14468,287.33508,289.21454,287.26215,289.2903,287.1833,289.37207,287.09824,289.45956,287.00696,289.5543,286.90857,289.65665,286.80225,289.76706,286.6876,289.8858,286.56418,290.01407,286.43082,290.15247,286.287
17/05/18 16:15:00,288.644,287.98602,288.66806,287.96042,288.69403,287.93207,288.72342,287.9016,288.75507,287.87015,288.7879,287.83496,288.82266,287.7983,288.86084,287.75732,288.90207,287.7133,288.9479,287.66443,288.99734,287.61307,289.05005,287.5585,289.1069,287.49878,289.16888,287.4337,289.23514,287.3643,289.30722,287.29004,289.38498,287.209,289.4685,287.1219,289.55865,287.02792,289.6562,286.92633,289.76123,286.81717,289.87473,286.6991,289.99716,286.57196,290.12918,286.43484,290.27155,286.287
17/05/18 16:30:00,288.708,288.03546,288.73386,288.00742,288.76047,287.9797,288.79053,287.94852,288.82156,287.9149,288.8551,287.87863,288.89203,287.8389,288.9332,287.7949,288.97696,287.74942,289.02286,287.70047,289.07303,287.64777,289.1278,287.59076,289.18622,287.5294,289.2493,287.46326,289.31726,287.39255,289.39062,287.3153,289.46976,287.2327,289.55576,287.14297,289.64783,287.04663,289.7475,286.94272,289.85553,286.8301,289.972,286.70914,290.0974,286.57886,290.23257,286.43848,290.37845,286.287
17/05/18 16:45:00,288.753,288.06244,288.77945,288.03522,288.81058,288.00418,288.84277,287.97314,288.8761,287.9414,288.91193,287.9044,288.94983,287.86508,288.99136,287.82318,289.03616,287.7774,289.0844,287.72794,289.13638,287.6752,289.19235,287.61768,289.2527,287.55505,289.31833,287.4874,289.38852,287.4146,289.46417,287.33676,289.54602,287.25217,289.6336,287.16092,289.729,287.06207,289.83185,286.9557,289.9422,286.84134,290.06122,286.71796,290.18948,286.58505,290.3276,286.44168,290.4766,286.287
17/05/18 17:00:00,288.805,288.10287,288.83185,288.0738,288.85953,288.04385,288.89072,288.01193,288.923,287.97598,288.9592,287.9371,288.99826,287.8957,289.03912,287.8501,289.08392,287.80292,289.13226,287.75143,289.18378,287.6961,289.2406,287.637,289.3006,287.57272,289.366,287.50415,289.4365,287.43018,289.51318,287.34988,289.5952,287.26407,289.68396,287.17154,289.77905,287.07187,289.88257,286.9643,289.9938,286.84814,290.11386,286.72308,290.24335,286.58847,290.383,286.44336,290.53357,286.287
17/05/18 17:15:00,288.849,288.1288,288.87646,288.10022,288.90475,288.06915,288.93536,288.03726,288.96832,288.00305,289.00385,287.9649,289.04153,287.9225,289.0849,287.8768,289.13034,287.82828,289.1794,287.77606,289.23294,287.71976,289.29004,287.6593,289.3516,287.59406,289.41867,287.5244,289.49033,287.44882,289.5676,287.3686,289.65152,287.28082,289.74197,287.18625,289.8395,287.08463,289.94458,286.97522,290.05804,286.85727,290.18048,286.73007,290.31226,286.59305,290.4544,286.4458,290.60727,286.287
17/05/18 17:30:00,288.929,288.18427,288.9547,288.1554,288.9839,288.12357,289.01663,288.0887,289.05197,288.05084,289.09006,288.00998,289.13052,287.96716,289.17416,287.92056,289.2212,287.87177,289.27252,287.81763,289.3266,287.7603,289.38617,287.69827,289.4498,287.6309,289.5184,287.55902,289.59232,287.48157,289.67264,287.3978,289.75894,287.30814,289.85193,287.21088,289.9518,287.1065,290.06015,286.994,290.17676,286.8728,290.3021,286.74255,290.43747,286.602,290.58328,286.4504,290.7407,286.287
17/05/18 17:45:00,288.971,288.2187,288.99957,288.188,289.02908,288.15585,289.06097,288.12247,289.09662,288.08435,289.13635,288.04312,289.1779,287.99738,289.22534,287.94934,289.2732,287.89777,289.3255,287.84293,289.38184,287.78378,289.44125,287.72147,289.50595,287.65372,289.57632,287.58066,289.65152,287.5019,289.73257,287.4171,289.82053,287.3248,289.915,287.22638,290.01685,287.1204,290.1269,287.00552,290.2453,286.8826,290.3732,286.74982,290.5107,286.6068,290.65915,286.45285,290.81897,286.287
17/05/18 18:00:00,288.987,288.22018,289.0148,288.18903,289.04742,288.15536,289.08124,288.11902,289.11777,288.08115,289.1545,288.04065,289.19415,287.99814,289.23758,287.94913,289.28577,287.89847,289.33643,287.84512,289.3904,287.78717,289.45123,287.72336,289.51547,287.65533,289.58536,287.5815,289.66074,287.50204,289.74258,287.417,289.83044,287.32578,289.92444,287.22723,290.0261,287.12073,290.13632,287.006,290.2549,286.88284,290.38263,286.74997,290.52023,286.60703,290.66855,286.453,290.82834,286.287
17/05/18 18:15:00,288.99,288.2187,289.01788,288.18887,289.04666,288.1573,289.07898,288.1235,289.11386,288.086,289.15274,288.04565,289.1946,288.00146,289.23975,287.95383,289.28973,287.9019,289.34158,287.8474,289.39938,287.78735,289.4597,287.72476,289.5253,287.65668,289.59604,287.5839,289.67154,287.5049,289.75357,287.41956,289.84192,287.32755,289.93704,287.22855,290.0395,287.12186,290.14987,287.00723,290.26846,286.88373,290.39655,286.75064,290.53467,286.6073,290.68332,286.453,290.84335,286.287
17/05/18 18:30:00,289.02,288.24966,289.04907,288.21725,289.0818,288.18323,289.11444,288.14984,289.15082,288.10965,289.19012,288.0676,289.22995,288.02368,289.2755,287.97583,289.32324,287.92484,289.37534,287.87,289.4303,287.8117,289.49142,287.7483,289.55597,287.6801,289.62677,287.60593,289.70178,287.52737,289.7832,287.44217,289.87158,287.35013,289.96585,287.25168,290.06735,287.14563,290.17734,287.03052,290.2963,286.90707,290.42422,286.77423,290.56186,286.63107,290.71045,286.47705,290.8704,286.311
17/05/18 18:45:00,289.026,288.25464,289.05252,288.22336,289.08377,288.18842,289.1175,288.1521,289.15393,288.11426,289.19055,288.0737,289.23267,288.02878,289.27808,287.98038,289.32703,287.9278,289.37982,287.8724,289.43668,287.81268,289.49658,287.74918,289.5618,287.68143,289.63272,287.60724,289.7084,287.52737,289.79,287.44247,289.87753,287.35098,289.97214,287.25183,290.07434,287.14505,290.1848,287.0301,290.30344,286.9066,290.4313,286.77374,290.569,286.6309,290.71725,286.47687,290.877,286.311
17/05/18 19:00:00,289.044,288.25815,289.07227,288.22687,289.10406,288.1937,289.1383,288.15945,289.17383,288.12134,289.2147,288.079,289.2561,288.0339,289.3033,287.98553,289.35092,287.93607,289.40283,287.88086,289.45938,287.82227,289.521,287.75784,289.58667,287.68906,289.65735,287.61496,289.73416,287.53525,289.81677,287.4491,289.9064,287.35672,290.0016,287.2573,290.10474,287.14987,290.2158,287.0346,290.33502,286.9104,290.46378,286.7766,290.6024,286.6326,290.7518,286.4778,290.91248,286.311
17/05/18 19:15:00,289.074,288.33603,289.09167,288.29562,289.1115,288.25302,289.1338,288.20908,289.15857,288.16257,289.18735,288.1133,289.21973,288.06247,289.2546,288.0081,289.2949,287.94934,289.33954,287.88748,289.38828,287.82263,289.4419,287.75458,289.49948,287.6818,289.56335,287.60455,289.6326,287.52167,289.7077,287.4348,289.78986,287.34085,289.8787,287.24115,289.97507,287.13437,290.08008,287.02014,290.19394,286.89752,290.31726,286.76617,290.45038,286.6252,290.59485,286.47372,290.75098,286.311
17/05/18 19:30:00,289.884,288.8418,289.9323,288.8082,289.98117,288.7722,290.0345,288.73224,290.08878,288.6874,290.14938,288.63855,290.21155,288.5859,290.27872,288.52817,290.34927,288.46414,290.42435,288.39572,290.5054,288.32034,290.59247,288.23895,290.68518,288.15024,290.78473,288.05365,290.89044,287.95013,291.0047,287.83676,291.12756,287.71475,291.25906,287.5825,291.39984,287.43964,291.55167,287.28528,291.7146,287.11902,291.88937,286.93924,292.0775,286.74542,292.2796,286.5365,292.49692,286.311
17/05/18 19:45:00,289.238,288.38745,289.26877,288.35406,289.3045,288.3187,289.34164,288.2818,289.3815,288.24197,289.42438,288.198,289.46918,288.15125,289.51938,288.1002,289.57333,288.04575,289.632,287.9864,289.69193,287.9239,289.75836,287.85593,289.8292,287.78275,289.90674,287.7033,289.98944,287.6178,290.07846,287.52664,290.17426,287.42822,290.27637,287.32227,290.38727,287.2075,290.50662,287.08432,290.6349,286.95163,290.77325,286.80875,290.922,286.655,291.0821,286.48938,291.25443,286.311
17/05/18 20:00:00,288.811,288.0944,288.83783,288.06686,288.86542,288.03583,288.89514,288.00336,288.92603,287.9676,288.9619,287.92914,288.9993,287.8878,289.04025,287.8421,289.0845,287.7943,289.1309,287.74356,289.18344,287.68842,289.23874,287.62973,289.2977,287.56723,289.36118,287.50006,289.43027,287.4264,289.5053,287.34726,289.58734,287.26242,289.67435,287.1711,289.7678,287.0733,289.86865,286.96802,289.97693,286.85526,290.0935,286.73367,290.21927,286.6029,290.3546,286.46228,290.50027,286.311
17/05/18 20:15:00,288.771,288.04895,288.79926,288.02063,288.8296,287.99173,288.86093,287.96194,288.89444,287.9298,288.93042,287.89383,288.96912,287.8529,289.0114,287.81158,289.05493,287.767,289.10236,287.71844,289.1534,287.66492,289.20898,287.60785,289.26938,287.54593,289.33438,287.47925,289.40363,287.4081,289.4787,287.33084,289.5592,287.24832,289.64517,287.1595,289.73828,287.06323,289.83813,286.95972,289.9459,286.84814,290.06165,286.72836,290.1862,286.59937,290.32013,286.4605,290.4644,286.311
17/05/18 20:30:00,288.698,288.001,288.72266,287.97342,288.74802,287.94598,288.77658,287.9141,288.8087,287.87958,288.8433,287.8438,288.8792,287.80347,288.91925,287.76056,288.96243,287.7165,289.00757,287.66788,289.0574,287.6168,289.11038,287.56128,289.16742,287.50146,289.2288,287.43716,289.2949,287.368,289.366,287.2936,289.44315,287.21298,289.52615,287.12656,289.61484,287.03363,289.7109,286.9339,289.81415,286.82703,289.9252,286.71176,290.0445,286.5878,290.17297,286.4545,290.31137,286.311
17/05/18 20:45:00,288.607,287.9301,288.63214,287.90417,288.65918,287.87613,288.68826,287.84723,288.71948,287.81488,288.75308,287.77994,288.78793,287.74374,288.82733,287.7041,288.86902,287.66098,288.9132,287.61514,288.96014,287.56595,289.0119,287.51236,289.06693,287.45526,289.12616,287.39392,289.18976,287.32727,289.25885,287.25626,289.33347,287.17978,289.4131,287.09686,289.49875,287.0077,289.59125,286.9115,289.69052,286.80817,289.7975,286.69702,289.9127,286.57767,290.03674,286.4492,290.17,286.311
17/05/18 21:00:00,288.528,287.89865,288.54883,287.87146,288.5752,287.844,288.6023,287.81448,288.63025,287.78293,288.66162,287.74802,288.6942,287.71048,288.73007,287.67065,288.76874,287.628,288.81042,287.5829,288.85532,287.53436,288.90366,287.48288,288.95572,287.42706,289.0124,287.367,289.07217,287.3032,289.13773,287.23492,289.20764,287.1611,289.2829,287.08182,289.36417,286.99637,289.4522,286.90472,289.54645,286.80667,289.64783,286.70132,289.75687,286.58786,289.87418,286.466,290.00037,286.335
17/05/18 21:15:00,288.441,287.82126,288.4652,287.79642,288.4887,287.77087,288.5153,287.74347,288.54385,287.71396,288.57584,287.68213,288.60767,287.64838,288.6432,287.61108,288.68137,287.5722,288.7217,287.53033,288.7645,287.48602,288.81113,287.43637,288.86194,287.3837,288.91595,287.32706,288.9747,287.26547,289.03796,287.19992,289.1066,287.1291,289.18002,287.05258,289.25845,286.97104,289.3431,286.88327,289.43393,286.78925,289.53146,286.68756,289.63666,286.57843,289.74988,286.46118,289.8716,286.335
17/05/18 21:30:00,288.355,287.75735,288.37457,287.7348,288.39944,287.70862,288.425,287.68362,288.45105,287.65536,288.47913,287.62363,288.5107,287.59097,288.54465,287.55573,288.58054,287.51657,288.61917,287.4765,288.6607,287.4328,288.70544,287.38638,288.7529,287.33588,288.80585,287.2811,288.86145,287.22284,288.9219,287.1596,288.9866,287.09192,289.05557,287.0201,289.13004,286.94223,289.2108,286.85828,289.29794,286.76804,289.39127,286.67114,289.49176,286.56714,289.59964,286.45523,289.71567,286.335
17/05/18 21:45:00,288.277,287.70544,288.29556,287.6827,288.3169,287.65823,288.33994,287.63306,288.366,287.60483,288.39407,287.57587,288.42294,287.54346,288.4541,287.5079,288.4896,287.4711,288.5265,287.43167,288.5649,287.3893,288.6082,287.34375,288.6548,287.29416,288.7043,287.24225,288.75757,287.1858,288.81485,287.12576,288.87704,287.06128,288.9442,286.99097,289.0159,286.91608,289.09326,286.8355,289.1761,286.74933,289.26486,286.6568,289.3608,286.55713,289.46393,286.45007,289.5749,286.335
17/05/18 22:00:00,288.219,287.666,288.24057,287.64288,288.26254,287.61877,288.28748,287.5945,288.313,287.56815,288.33914,287.5387,288.36856,287.50677,288.40024,287.47348,288.43372,287.4381,288.4697,287.39957,288.50906,287.3588,288.55078,287.31497,288.59433,287.2686,288.64243,287.21808,288.6935,287.16315,288.75043,287.10355,288.811,287.04004,288.87552,286.9729,288.94485,286.9001,289.02008,286.82184,289.1009,286.73816,289.18747,286.64798,289.28082,286.551,289.38126,286.44687,289.4892,286.335
17/05/18 22:15:00,288.168,287.62704,288.18536,287.60724,288.20657,287.5824,288.22827,287.55856,288.2516,287.53314,288.27667,287.5046,288.30377,287.47406,288.3349,287.43988,288.36966,287.40317,288.4039,287.3664,288.44138,287.32623,288.48166,287.28384,288.5244,287.23755,288.5717,287.18793,288.6225,287.13458,288.6759,287.078,288.73392,287.01758,288.79657,286.95163,288.86398,286.88138,288.93643,286.80594,289.01462,286.72473,289.0987,286.63742,289.18887,286.54382,289.2857,286.44327,289.38998,286.335
17/05/18 22:30:00,288.123,287.5936,288.14117,287.57358,288.1607,287.55103,288.18304,287.5269,288.20584,287.50092,288.2317,287.47308,288.25824,287.44315,288.28622,287.4116,288.3164,287.3784,288.34955,287.34158,288.38647,287.30273,288.4256,287.2596,288.4677,287.21542,288.51364,287.16718,288.56177,287.11603,288.61475,287.0598,288.67212,287.00006,288.73282,286.9359,288.79803,286.86737,288.86917,286.7934,288.94528,286.71442,289.02676,286.62958,289.11462,286.53827,289.2091,286.4403,289.3106,286.335
17/05/18 22:45:00,288.069,287.55365,288.08783,287.5306,288.10825,287.50916,288.1277,287.48672,288.15112,287.4609,288.1739,287.435,288.1997,287.407,288.22873,287.37576,288.25934,287.34216,288.2923,287.30804,288.3271,287.2707,288.36514,287.23062,288.40607,287.18695,288.45068,287.14014,288.49802,287.0898,288.54895,287.0364,288.604,286.9791,288.66318,286.91675,288.7268,286.85016,288.7952,286.77896,288.8687,286.7026,288.9475,286.62042,289.0327,286.53192,289.12418,286.437,289.22256,286.335
17/05/18 23:00:00,288.015,287.51172,288.0309,287.49643,288.05048,287.47345,288.0716,287.4529,288.093,287.42953,288.11728,287.4018,288.14346,287.37363,288.17157,287.34384,288.2012,287.31314,288.23303,287.27832,288.26727,287.24277,288.30408,287.20337,288.34366,287.16177,288.3868,287.1164,288.43265,287.06775,288.48254,287.01544,288.53616,286.95953,288.59317,286.89984,288.65445,286.83505,288.72092,286.76578,288.79202,286.69125,288.86902,286.61124,288.9515,286.5257,289.04016,286.43378,289.13535,286.335
17/05/18 23:15:00,287.947,287.47925,287.96405,287.4588,287.98248,287.43875,288.00107,287.41837,288.0211,287.39417,288.04398,287.36954,288.0686,287.34265,288.09323,287.31412,288.12164,287.28204,288.15225,287.24966,288.18463,287.21436,288.21942,287.17773,288.25623,287.1377,288.2965,287.09476,288.33972,287.0486,288.38623,286.99982,288.43652,286.94708,288.48996,286.89017,288.54828,286.82965,288.6107,286.7644,288.67807,286.69455,288.74994,286.61954,288.82755,286.53867,288.91107,286.45203,289.00082,286.359
17/05/18 23:30:00,287.866,287.40884,287.88144,287.3916,287.89685,287.3738,287.91592,287.35446,287.93512,287.33206,287.9571,287.30817,287.97946,287.28494,288.00293,287.25882,288.0307,287.23068,288.05862,287.20117,288.08862,287.16818,288.12274,287.13284,288.15817,287.09482,288.1969,287.05533,288.23727,287.01227,288.2813,286.96606,288.3286,286.91614,288.3804,286.8622,288.43546,286.80466,288.49454,286.74307,288.55835,286.67667,288.62708,286.6053,288.70068,286.52908,288.77963,286.4471,288.8646,286.359
