,moinslog10K,n,lambda_s,rhos_cs
0,2.3198776007269393,0.015151916553484829,2.48129922283685,2347.9362947197933
1,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
2,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
3,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
4,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
5,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
6,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
7,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
8,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
9,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
10,2.326093588613014,0.011560589625243213,2.446202370336143,2361.0661525474275
11,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
12,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
13,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
14,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
15,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
16,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
17,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
18,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
19,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
20,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
21,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
22,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
23,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
24,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
25,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
26,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
27,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
28,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
29,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
30,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
31,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
32,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
33,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
34,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
35,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
36,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
37,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
38,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
39,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
40,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
41,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
42,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
43,2.337484125288892,0.010922075855582618,2.4732567222565014,2375.526006006774
