,moinslog10K,n,lambda_s,rhos_cs
76,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
77,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
78,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
79,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
80,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
81,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
82,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
83,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
84,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
85,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
86,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
87,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
88,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
89,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
90,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
91,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
92,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
93,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
94,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
95,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
96,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
97,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
98,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
99,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
100,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
101,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
102,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
103,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
104,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
105,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
106,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
107,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
108,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
109,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
110,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
111,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
112,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
113,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
114,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
115,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
116,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
117,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
118,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
119,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
120,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
121,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
122,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
123,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
124,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
125,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
126,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
127,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
128,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
129,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
130,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
131,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
132,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
133,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
134,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
135,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
136,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
137,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
138,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
139,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
140,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
141,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
142,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
143,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
144,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
145,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
146,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
147,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
148,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
149,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
150,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
151,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
152,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
153,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
154,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
155,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
156,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
157,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
158,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
159,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
160,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
161,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
162,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
163,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
164,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
165,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
166,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
167,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
168,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
169,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
170,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
171,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
172,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
173,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
174,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
175,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
176,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
177,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
178,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
179,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
180,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
181,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
182,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
183,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
184,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
185,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
186,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
187,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
188,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
189,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
190,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
191,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
192,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
193,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
194,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
195,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
196,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
197,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
198,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
199,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
200,1.9282575637991415,0.011262762716930533,3.2921465473951654,2826.5240104854706
