"Date Heure, GMT+01:00",Flux d'énergie total (W/m2) pour la profondeur 6.6500 m,Flux d'énergie total (W/m2) pour la profondeur 6.6678 m,Flux d'énergie total (W/m2) pour la profondeur 6.6855 m,Flux d'énergie total (W/m2) pour la profondeur 6.7033 m,Flux d'énergie total (W/m2) pour la profondeur 6.7210 m,Flux d'énergie total (W/m2) pour la profondeur 6.7388 m,Flux d'énergie total (W/m2) pour la profondeur 6.7565 m,Flux d'énergie total (W/m2) pour la profondeur 6.7743 m,Flux d'énergie total (W/m2) pour la profondeur 6.7920 m,Flux d'énergie total (W/m2) pour la profondeur 6.8098 m,Flux d'énergie total (W/m2) pour la profondeur 6.8276 m,Flux d'énergie total (W/m2) pour la profondeur 6.8453 m,Flux d'énergie total (W/m2) pour la profondeur 6.8631 m,Flux d'énergie total (W/m2) pour la profondeur 6.8808 m,Flux d'énergie total (W/m2) pour la profondeur 6.8986 m,Flux d'énergie total (W/m2) pour la profondeur 6.9163 m,Flux d'énergie total (W/m2) pour la profondeur 6.9341 m,Flux d'énergie total (W/m2) pour la profondeur 6.9518 m,Flux d'énergie total (W/m2) pour la profondeur 6.9696 m,Flux d'énergie total (W/m2) pour la profondeur 6.9873 m,Flux d'énergie total (W/m2) pour la profondeur 7.0051 m,Flux d'énergie total (W/m2) pour la profondeur 7.0229 m,Flux d'énergie total (W/m2) pour la profondeur 7.0406 m,Flux d'énergie total (W/m2) pour la profondeur 7.0584 m,Flux d'énergie total (W/m2) pour la profondeur 7.0761 m,Flux d'énergie total (W/m2) pour la profondeur 7.0939 m,Flux d'énergie total (W/m2) pour la profondeur 7.1116 m,Flux d'énergie total (W/m2) pour la profondeur 7.1294 m,Flux d'énergie total (W/m2) pour la profondeur 7.1471 m,Flux d'énergie total (W/m2) pour la profondeur 7.1649 m,Flux d'énergie total (W/m2) pour la profondeur 7.1827 m,Flux d'énergie total (W/m2) pour la profondeur 7.2004 m,Flux d'énergie total (W/m2) pour la profondeur 7.2182 m,Flux d'énergie total (W/m2) pour la profondeur 7.2359 m,Flux d'énergie total (W/m2) pour la profondeur 7.2537 m,Flux d'énergie total (W/m2) pour la profondeur 7.2714 m,Flux d'énergie total (W/m2) pour la profondeur 7.2892 m,Flux d'énergie total (W/m2) pour la profondeur 7.3069 m,Flux d'énergie total (W/m2) pour la profondeur 7.3247 m,Flux d'énergie total (W/m2) pour la profondeur 7.3424 m,Flux d'énergie total (W/m2) pour la profondeur 7.3602 m,Flux d'énergie total (W/m2) pour la profondeur 7.3780 m,Flux d'énergie total (W/m2) pour la profondeur 7.3957 m,Flux d'énergie total (W/m2) pour la profondeur 7.4135 m,Flux d'énergie total (W/m2) pour la profondeur 7.4312 m,Flux d'énergie total (W/m2) pour la profondeur 7.4490 m,Flux d'énergie total (W/m2) pour la profondeur 7.4667 m,Flux d'énergie total (W/m2) pour la profondeur 7.4845 m,Flux d'énergie total (W/m2) pour la profondeur 7.5022 m,Flux d'énergie total (W/m2) pour la profondeur 7.5200 m
17/05/26 08:45:00,-1204091443.3015175,-1204800299.0819678,-1204063120.868661,-1204821755.2718675,-1204039748.9573455,-1204837336.7825546,-1204009480.2137606,-1204854578.3423276,-1203984192.6368904,-1204862496.685256,-1203961331.3915274,-1204873608.0694475,-1203934510.9481664,-1204887912.1541517,-1203912926.9723763,-1204900428.479292,-1203884446.2229705,-1204916009.9257393,-1203852006.2169127,-1204937338.4051607,-1203824291.8169613,-1204959305.7274497,-1203789297.6683688,-1204978846.2406225,-1203756346.6695738,-1205010008.9938655,-1203721863.382446,-1205038872.7853293,-1203689168.1341858,-1205064799.1408272,-1203656728.2286775,-1205091875.013524,-1203621223.0901406,-1205122271.434071,-1203585845.7011845,-1205154455.9186225,-1203548808.0536654,-1205186129.5389163,-1203510109.9436913,-1205224316.7148068,-1203468091.3501072,-1205262886.9830298,-1203425306.3931034,-1205304905.5794072,-1203382010.6500468,-1205346796.482064,-1203337182.249977,-1205391497.1493113,-1203290310.392876,-1205438912.520218
17/05/26 09:00:00,-1204229503.3225975,-1204962242.7947352,-1204212932.3289757,-1204960071.8953567,-1204183812.557948,-1204981144.9426494,-1204159419.2253509,-1204982294.3285756,-1204137707.2150905,-1204996215.463392,-1204112164.016165,-1205009497.9536464,-1204085726.7489276,-1205024696.3245192,-1204052009.6101558,-1205044364.422484,-1204026338.7258894,-1205061989.191897,-1204002839.0566142,-1205075654.9616172,-1203972442.373522,-1205101198.1381984,-1203943706.4517393,-1205117928.8309202,-1203920078.9714365,-1205135042.9371738,-1203889427.0014534,-1205157393.2093508,-1203860563.1206124,-1205182042.5019603,-1203827484.6236095,-1205208352.0419612,-1203793001.2331395,-1205237088.1843934,-1203757240.7015762,-1205267356.8553593,-1203723140.414611,-1205302095.7617493,-1203682782.1717603,-1205335301.851923,-1203646383.0319443,-1205371317.874269,-1203605769.2675877,-1205409888.1648362,-1203563367.4811215,-1205450885.04387,-1203519943.9689326,-1205494180.8288221,-1203474732.437428,-1205539428.732994
17/05/26 09:15:00,-1204367697.3775826,-1204979867.9579659,-1204335283.7238054,-1205004899.932332,-1204319958.360264,-1205004133.775597,-1204298246.3444176,-1205016394.6015756,-1204272703.1091826,-1205029677.0247972,-1204249331.1112833,-1205041043.704259,-1204228258.080749,-1205046918.5231233,-1204212676.6370945,-1205056625.2233253,-1204184323.4892387,-1205074633.1381383,-1204158269.3394713,-1205095961.7516255,-1204130810.5140936,-1205111415.4121826,-1204102585.0376136,-1205137214.0907185,-1204072827.2951453,-1205158414.912729,-1204045112.828161,-1205183319.6374676,-1204013183.8818736,-1205205031.3237362,-1203983298.2278285,-1205231085.431608,-1203952007.764107,-1205258416.7029173,-1203919184.6629238,-1205289068.5891094,-1203884956.8023388,-1205317676.9819608,-1203850984.228645,-1205350883.2117863,-1203814585.1307247,-1205384983.3786511,-1203779207.7333894,-1205421254.8135746,-1203740509.751895,-1205458164.7757528,-1203700917.716054,-1205497629.0759783,-1203659665.374168,-1205539436.8216171
17/05/26 09:30:00,-1204530922.105381,-1205060839.6300094,-1204512809.3997316,-1205070035.2006152,-1204494034.9204004,-1205089192.766693,-1204468108.779966,-1205098260.420136,-1204450739.3477187,-1205109499.6488714,-1204423535.739406,-1205124697.818646,-1204398248.1346056,-1205131849.9294274,-1204372449.3359692,-1205146026.370686,-1204348566.465433,-1205158670.2135854,-1204326854.7540271,-1205170420.166927,-1204301694.5887806,-1205186767.7784884,-1204278577.9643564,-1205203881.7506764,-1204254567.313516,-1205222400.6023664,-1204229535.0179508,-1205238492.779006,-1204206673.7809668,-1205257394.845922,-1204179725.6159554,-1205279745.2158551,-1204150095.5281045,-1205300307.4212341,-1204124169.1390903,-1205322146.8933928,-1204097093.2691865,-1205346923.8713436,-1204067207.612348,-1205376170.8780336,-1204036044.8898287,-1205405545.6231325,-1204002583.2334604,-1205437091.4994316,-1203968738.4707942,-1205468892.8050663,-1203934638.2368965,-1205502737.598456,-1203898877.67461,-1205539447.2843246
17/05/26 09:45:00,-1204660557.5808487,-1205106561.941981,-1204644229.2887075,-1205113075.3411677,-1204633373.501434,-1205116012.950302,-1204616131.7880442,-1205120993.9522274,-1204595441.8274984,-1205124059.017674,-1204580243.6130354,-1205127251.9248712,-1204564789.8994107,-1205133637.739266,-1204548825.380182,-1205140534.4207118,-1204532222.2108052,-1205151134.9322662,-1204512043.0670354,-1205161990.817296,-1204490969.9555032,-1205171058.6020114,-1204472451.1177783,-1205180509.6075392,-1204453165.9026687,-1205194047.5271294,-1204433114.4554124,-1205208734.8940928,-1204412169.0515654,-1205222017.3731751,-1204390840.477181,-1205234916.6817195,-1204370150.3909483,-1205251647.4721978,-1204350098.9855876,-1205267612.0640454,-1204326215.9753995,-1205288429.8412051,-1204299650.9976838,-1205310907.8629627,-1204273341.4772344,-1205333896.7517712,-1204247159.658884,-1205358035.090746,-1204220850.1049182,-1205384216.911889,-1204193263.4238243,-1205410909.5833251,-1204165038.1428566,-1205438950.7792091
17/05/26 10:00:00,-1204786099.1820126,-1205307331.6316109,-1204768114.100256,-1205303372.5760574,-1204743592.2611656,-1205315633.2009375,-1204724434.8738418,-1205326872.2313676,-1204704511.1510289,-1205338877.6252174,-1204680755.985385,-1205349861.1536927,-1204659427.4947915,-1205356630.1218667,-1204637332.529057,-1205367358.2852461,-1204614599.0667913,-1205378214.103243,-1204594036.7413118,-1205390858.074622,-1204569770.6834798,-1205403757.2854102,-1204550613.2682257,-1205416912.1238399,-1204527624.298419,-1205433642.9394555,-1204504124.5872483,-1205448330.3120048,-1204479475.3253622,-1205465827.4351792,-1204453804.318202,-1205486900.6416748,-1204425579.0120974,-1205510528.1331496,-1204396459.679576,-1205537348.4759614,-1204368745.3690016,-1205560720.5353076,-1204340136.9370477,-1205585625.16229,-1204311783.9092925,-1205613339.5789998,-1204282026.0383444,-1205642331.1814914,-1204249713.8405213,-1205672855.3432398,-1204216379.8974245,-1205705678.3913555,-1204182151.9530487,-1205740220.5462494
17/05/26 10:15:00,-1204920084.427557,-1205187661.5535316,-1204907835.159155,-1205198134.4188478,-1204888805.5046537,-1205206818.993923,-1204875140.0617185,-1205207457.5100055,-1204864411.8257203,-1205212055.3637378,-1204850235.3369799,-1205216908.582566,-1204835675.6330132,-1205225082.3520374,-1204823798.103259,-1205230318.721852,-1204811409.6785235,-1205234022.4961004,-1204798637.9519777,-1205243218.2007718,-1204779097.382944,-1205252924.5630164,-1204762238.9015388,-1205260842.903152,-1204747934.693941,-1205269144.4640996,-1204732864.1787844,-1205278340.0291193,-1204717410.4707458,-1205290473.0999308,-1204699913.4369485,-1205299540.853923,-1204686375.5564606,-1205307586.9827418,-1204672071.290209,-1205318698.3222446,-1204655851.2550604,-1205334152.016318,-1204637332.4201286,-1205349861.0894527,-1204618941.3096404,-1205365442.449316,-1204600550.1544638,-1205382939.5613184,-1204581648.1769247,-1205400436.6677344,-1204562490.7309473,-1205419594.0997467,-1204542311.5871775,-1205438967.2804527
17/05/26 10:30:00,-1205074877.5266094,-1205314356.0151558,-1205056880.074503,-1205312567.727708,-1205050877.3580267,-1205313589.5902894,-1205038744.3346968,-1205314483.6111197,-1205026228.2274132,-1205312312.3067515,-1205019714.615956,-1205314355.8391945,-1205009752.9249246,-1205308991.6974547,-1205002856.1373436,-1205309119.5475848,-1204989829.0289435,-1205312440.2434657,-1204973225.9880462,-1205313589.4981194,-1204965307.5892572,-1205314866.7257967,-1204954323.999335,-1205316527.1100464,-1204939891.919263,-1205325722.6806524,-1204924821.4962764,-1205331597.600066,-1204910645.0382593,-1205336323.0665202,-1204897745.7073705,-1205341431.7174776,-1204884463.1612554,-1205349988.699382,-1204870925.2416651,-1205359311.955329,-1204858153.6715293,-1205366974.8912656,-1204846659.2145562,-1205375148.750114,-1204833759.8333929,-1205386004.6295578,-1204820221.9054234,-1205398009.9479954,-1204806300.846019,-1205410398.4202125,-1204791741.189534,-1205423936.33701,-1204776542.9443476,-1205438977.5253048
17/05/26 10:45:00,-1205234016.7033467,-1205360078.1707175,-1205224954.392979,-1205359312.0167756,-1205209372.7705703,-1205370550.910347,-1205199283.623227,-1205362504.7256675,-1205192514.4651263,-1205363909.8146472,-1205176039.106777,-1205364676.0467942,-1205162501.2709777,-1205362377.096187,-1205151773.1048055,-1205360844.44476,-1205143726.984366,-1205359694.93594,-1205138618.3417878,-1205358545.6226327,-1205127507.0385942,-1205357651.5543208,-1205118949.981278,-1205360461.3105319,-1205110265.3112392,-1205362249.3382273,-1205101452.9586527,-1205361483.0446334,-1205092512.7112474,-1205366336.2969782,-1205081656.8345969,-1205371700.3828573,-1205070290.1076536,-1205376936.6828463,-1205061605.437615,-1205381151.3129733,-1205052920.6754065,-1205388558.9257095,-1205040532.186431,-1205397371.3062265,-1205029420.925133,-1205404523.3667333,-1205020097.646842,-1205411930.9180229,-1205009880.3337553,-1205420615.6104057,-1204999663.043013,-1205429555.7293313,-1204989701.1788135,-1205438986.8484535
17/05/26 11:00:00,-1205363650.7878828,-1205437601.933562,-1205349477.4468923,-1205441816.4352093,-1205341176.078664,-1205437985.0901344,-1205326616.3216298,-1205439900.8450665,-1205311418.176993,-1205438751.1993878,-1205305415.5945823,-1205434281.070099,-1205302478.1614094,-1205428150.6934195,-1205299796.1184697,-1205422275.7572474,-1205296986.3063982,-1205419082.919876,-1205291239.097463,-1205415251.4435284,-1205285236.3614357,-1205415123.727464,-1205279233.8460581,-1205408610.2053838,-1205273358.7730277,-1205408227.0683627,-1205266972.8860137,-1205411675.4412055,-1205258799.1724033,-1205409887.4163032,-1205250625.333106,-1205408610.1523163,-1205247176.9602635,-1205409121.02216,-1205243473.2027733,-1205409248.777327,-1205237981.3254178,-1205413335.733285,-1205230573.8076446,-1205416784.0363019,-1205224571.1554084,-1205420104.6539776,-1205218568.4668627,-1205424957.870013,-1205212310.3936696,-1205429172.4861748,-1205206690.8728685,-1205434025.691038,-1205201326.7953684,-1205438996.1045704
17/05/26 11:15:00,-1205526875.2084486,-1205525597.9919434,-1205526875.2559302,-1205520872.7656898,-1205514614.463468,-1205518446.0319858,-1205508228.7775528,-1205510655.352054,-1205501843.0273979,-1205500438.0641048,-1205495584.8229322,-1205495584.7894158,-1205492264.2862544,-1205487027.8075113,-1205489199.050433,-1205480769.790179,-1205482940.8850698,-1205478087.6829996,-1205479875.699523,-1205475405.64006,-1205477066.038275,-1205468508.9781656,-1205474000.7773163,-1205465060.7142513,-1205467742.6761928,-1205462250.8910074,-1205464677.5604718,-1205456248.1996686,-1205463272.619523,-1205453183.0811546,-1205458802.5209577,-1205451778.2100317,-1205454077.0237799,-1205450500.9767683,-1205452672.15545,-1205448840.7042398,-1205449606.9810753,-1205446669.4892488,-1205448457.5337021,-1205444626.0182521,-1205447946.6722374,-1205442454.8702939,-1205446286.3578136,-1205440539.1013968,-1205445903.1705177,-1205440411.3825393,-1205445647.75794,-1205439389.6568167,-1205445264.5957816,-1205439006.7739615
17/05/26 11:30:00,-1205690101.165183,-1205578472.523625,-1205686392.8913565,-1205561358.4257505,-1205689330.1066728,-1205555866.7662516,-1205686265.1333966,-1205540668.4847558,-1205686392.7489116,-1205530068.112853,-1205683710.5495622,-1205526875.2084486,-1205681156.390269,-1205516274.6354473,-1205684987.8638237,-1205506057.4089446,-1205686137.3949878,-1205491880.8531716,-1205690607.2533522,-1205487027.846614,-1205685754.1071427,-1205479237.0912702,-1205684349.2946734,-1205468508.8022044,-1205689330.1653266,-1205460335.0355263,-1205691501.405455,-1205449095.9436493,-1205697248.6534927,-1205436707.4770184,-1205703379.0385516,-1205423680.4635813,-1205708359.9064116,-1205413335.4232583,-1205715128.8438625,-1205403628.9967737,-1205722153.2357864,-1205393539.4528193,-1205728028.1496139,-1205384599.3199284,-1205734286.2479444,-1205375148.32278,-1205740927.4581585,-1205366846.7730043,-1205747824.1563625,-1205357140.3381407,-1205755359.3902,-1205348072.4724271,-1205764044.090962,-1205338640.2807808
17/05/26 11:45:00,-1205853323.1222925,-1205722791.5284262,-1205856382.610049,-1205722280.9378858,-1205846931.8391361,-1205711808.016709,-1205846804.1677604,-1205699291.8312204,-1205847187.1148553,-1205695971.2833705,-1205844377.4871237,-1205686903.3059356,-1205847825.907448,-1205673876.393048,-1205845526.8143964,-1205670172.6997979,-1205839907.3801794,-1205663148.168222,-1205841056.9839625,-1205648843.9634173,-1205842461.653987,-1205643990.820001,-1205840801.339563,-1205639393.0416806,-1205839141.1619976,-1205628792.4714723,-1205843738.8844573,-1205620746.4180653,-1205845654.6002867,-1205613849.8483412,-1205843100.2482743,-1205608357.9542274,-1205845271.4520934,-1205601461.283954,-1205847570.3580117,-1205593798.3089147,-1205850380.0779133,-1205587667.9322348,-1205853445.2941835,-1205580132.6453295,-1205858298.5102189,-1205572341.9458466,-1205864045.7554636,-1205563529.5262272,-1205870303.8286567,-1205555355.684137,-1205877200.487758,-1205547564.9958262,-1205884480.309018,-1205539534.1309404
17/05/26 12:00:00,-1206008245.786398,-1205807339.8060882,-1206000190.9209676,-1205805807.2133148,-1205992144.8675609,-1205801592.3792963,-1205993422.167857,-1205790992.0800123,-1205988569.0830944,-1205774644.3455572,-1205987291.7520747,-1205766087.366446,-1205986142.424802,-1205752166.3070414,-1205985376.0669687,-1205741054.936815,-1205987930.416188,-1205728666.542803,-1205987547.2624085,-1205716533.5781267,-1205984354.3077297,-1205706827.0147834,-1205987675.065057,-1205690734.7794902,-1205991506.407339,-1205681028.3557987,-1205995465.622095,-1205670555.6301346,-1205999808.0436985,-1205656634.5372136,-1206006066.0973403,-1205644246.101306,-1206011302.4811203,-1205630708.114683,-1206020370.290973,-1205618575.1220763,-1206027905.5192246,-1205607336.1335416,-1206034291.2749655,-1205598268.2817934,-1206041187.9731693,-1205587795.5254056,-1206049872.6906896,-1205576173.324438,-1206060345.4079747,-1205564551.1625729,-1206070818.1503973,-1205551779.525404,-1206082695.7332191,-1205539542.80052
17/05/26 12:15:00,-1206213234.108573,-1205919985.0509439,-1206219990.5639532,-1205904914.8206766,-1206214626.408248,-1205893548.0881472,-1206209390.1920502,-1205875667.6240602,-1206213987.7999954,-1205865578.186241,-1206212583.0796964,-1205848336.4393349,-1206214754.2025175,-1205833393.6542077,-1206217180.8133283,-1205818195.5011916,-1206216925.3253386,-1205805551.5326056,-1206220246.015633,-1205789586.8793113,-1206230207.8826258,-1205772983.9836516,-1206231357.2015193,-1205762128.0483475,-1206235699.6231227,-1205747823.8351634,-1206240680.6334274,-1205729688.0758061,-1206249237.5901945,-1205712446.4266562,-1206256900.5345104,-1205696098.7229247,-1206266734.6686802,-1205679878.7380505,-1206278612.2766395,-1205663020.237094,-1206289595.8386312,-1205647055.709486,-1206301473.4493837,-1205630324.8491821,-1206315905.4149415,-1205611295.1499925,-1206330592.709286,-1205594692.0616136,-1206345280.0846283,-1205576811.7623155,-1206362266.3239937,-1205558803.7692971,-1206380529.7491407,-1205539555.8272324
17/05/26 12:30:00,-1206468546.4536343,-1205993932.8366024,-1206466865.6914036,-1205980011.6403391,-1206471846.5508845,-1205969155.7664816,-1206477210.7792084,-1205951275.5789049,-1206479765.1591513,-1205930713.208737,-1206486150.7919989,-1205917941.6637385,-1206489726.9954205,-1205898145.5201313,-1206500327.5125608,-1205874518.1711009,-1206505308.3161812,-1205856510.0579822,-1206517058.2695227,-1205835053.8122218,-1206526381.6176398,-1205810148.9534175,-1206546049.9949079,-1205780518.871153,-1206563674.6302552,-1205759190.4112828,-1206575679.9486928,-1205737478.5546393,-1206593432.5403056,-1205713084.8645337,-1206607609.0067015,-1205689457.3423352,-1206624084.4013603,-1205664808.0497258,-1206644774.3898365,-1205640797.4100573,-1206666358.4689689,-1205613849.2981133,-1206688964.201205,-1205587412.036462,-1206713230.2841744,-1205559569.9008949,-1206739028.9682965,-1205529939.7292533,-1206766871.053589,-1205501075.8875146,-1206795224.0645862,-1205470168.5552285,-1206825620.4935122,-1205439067.1481934
17/05/26 12:45:00,-1206757321.2566624,-1206081928.9676027,-1206766487.5786107,-1206068007.9026122,-1206776321.927844,-1206044380.4139302,-1206786922.4086754,-1206018581.6097076,-1206804802.5236332,-1205998913.4614685,-1206816935.7145452,-1205971709.780537,-1206836348.5591352,-1205944378.6544652,-1206850652.766733,-1205916664.2489276,-1206865850.7828906,-1205897889.967902,-1206881943.1773868,-1205871325.0711842,-1206895991.88303,-1205847569.7994049,-1206913872.2186372,-1205819855.3212485,-1206935967.122925,-1205790991.4655447,-1206959211.5444117,-1205757657.5755155,-1206982328.0766659,-1205727771.9242632,-1207009659.3759055,-1205695076.58104,-1207038395.5323029,-1205660465.4968498,-1207068536.5458581,-1205624832.6422484,-1207101998.2078125,-1205586773.2522483,-1207135587.5271776,-1205548969.285998,-1207169687.7638683,-1205508994.0963774,-1207206597.689737,-1205469785.2226949,-1207245423.4263983,-1205428149.7186503,-1207287314.3486066,-1205384087.6401045,-1207330865.5573087,-1205338708.8106766
17/05/26 13:00:00,-1207150689.4667664,-1206412841.2542913,-1207161513.754196,-1206381167.6507556,-1207173263.5176113,-1206354730.4086556,-1207185779.719858,-1206327016.2070096,-1207189866.6786091,-1206297258.210375,-1207200977.85053,-1206273247.5679138,-1207213111.0135117,-1206242978.7070215,-1207232268.3980422,-1206213859.5560474,-1207246317.1260297,-1206186528.1590514,-1207267645.8679962,-1206151917.0106215,-1207293316.833261,-1206115645.6120074,-1207320648.0403304,-1206080779.23534,-1207342998.3767471,-1206044763.204615,-1207369946.424451,-1206010662.9902687,-1207398044.0647662,-1205971709.5850244,-1207426397.036661,-1205932500.7197208,-1207456282.534296,-1205896101.574319,-1207489233.3291996,-1205857403.5732732,-1207523716.7057045,-1205816917.5026367,-1207561776.1152558,-1205775409.756552,-1207600985.0001106,-1205731475.3773127,-1207642620.4650526,-1205686263.8458076,-1207686299.406577,-1205638881.1328278,-1207732404.933775,-1205590221.2396522,-1207781831.095407,-1205539617.1175842
17/05/26 13:15:00,-1207514817.1109161,-1206567888.5928469,-1207523971.7356362,-1206545793.5572865,-1207540319.6935341,-1206509905.245419,-1207561137.3533862,-1206476699.1831756,-1207576718.6071143,-1206448346.2615554,-1207590256.6049094,-1206415650.7870595,-1207611202.162373,-1206377335.939793,-1207633424.6095572,-1206345790.043943,-1207656924.3542445,-1206314755.0067644,-1207681956.7894614,-1206279760.9196186,-1207701752.737556,-1206246682.2215176,-1207732404.8276398,-1206202875.5723076,-1207764844.5376358,-1206166859.6840272,-1207795368.853001,-1206122797.490967,-1207832789.665472,-1206078480.0473251,-1207868805.528615,-1206037227.6858878,-1207908142.2356696,-1205988695.533914,-1207949649.967789,-1205939652.4506497,-1207996394.1172047,-1205887416.5970466,-1208042371.8780634,-1205836202.3965473,-1208091031.7991693,-1205780390.381418,-1208144033.9910545,-1205723428.9691904,-1208199207.3700008,-1205664679.495751,-1208258212.2532248,-1205603120.2940307,-1208319899.1570444,-1205539640.6516876
17/05/26 13:30:00,-1207820323.606575,-1206652308.5176325,-1207847476.750339,-1206619996.7443507,-1207856799.7158103,-1206601733.2605498,-1207870082.5440216,-1206567121.9054353,-1207897158.444649,-1206528168.5420866,-1207922573.8632703,-1206492791.1587167,-1207949521.978007,-1206456264.4033854,-1207974682.092979,-1206417438.5438306,-1208007888.4233537,-1206371588.5185874,-1208039178.7697675,-1206329825.2509968,-1208075705.6088898,-1206286018.7386456,-1208107762.382963,-1206240296.273057,-1208145055.5184717,-1206192530.3588161,-1208187201.8672228,-1206142593.3636498,-1208229986.860536,-1206087547.6532865,-1208276730.9652634,-1206031352.498343,-1208327434.2875397,-1205973113.8863683,-1208382096.72123,-1205916791.149426,-1208434588.082374,-1205857786.1991692,-1208492954.4467227,-1205793161.7867649,-1208555152.1756973,-1205728282.0036783,-1208618371.6806693,-1205660975.5259902,-1208686699.8645291,-1205589582.2012725,-1208757071.4691103,-1205515762.2098832,-1208832296.295313,-1205439154.916504
17/05/26 13:45:00,-1208176017.1585236,-1206909401.324057,-1208186307.2514763,-1206887050.7167163,-1208210190.5242097,-1206847841.8514128,-1208235605.9316587,-1206812720.0454094,-1208255912.7970788,-1206777087.093052,-1208284010.526771,-1206732513.9407706,-1208323347.1919298,-1206682576.981914,-1208361661.9945078,-1206633406.4674745,-1208392186.0221906,-1206589344.240898,-1208431139.6229472,-1206536086.6643653,-1208469071.2047129,-1206486915.8650365,-1208512239.3518054,-1206432380.9937935,-1208560515.9990313,-1206378995.6928172,-1208608154.1944146,-1206320884.8304234,-1208658218.9196105,-1206261496.8381085,-1208709305.3286338,-1206202875.1114569,-1208762818.4294653,-1206141060.4385052,-1208820801.6176903,-1206074903.4193625,-1208883254.789966,-1206007980.1708655,-1208947112.8724673,-1205938757.985727,-1209014547.0550478,-1205864937.9692006,-1209087983.8312106,-1205789330.025528,-1209162953.242043,-1205710018.2433672,-1209242775.8717031,-1205626619.555523,-1209327068.5552402,-1205539684.7034302
17/05/26 14:00:00,-1208561091.466179,-1207057296.2613556,-1208583504.569434,-1207018598.2658958,-1208607259.9054532,-1206973131.1709895,-1208639061.216674,-1206927153.3486838,-1208672650.6449676,-1206876450.1688523,-1208701769.7317016,-1206833792.8971896,-1208735742.3947725,-1206782450.8521461,-1208778271.883338,-1206729320.924645,-1208822844.8428998,-1206673764.453366,-1208866651.4222836,-1206619612.7917633,-1208912757.0416517,-1206559969.1997375,-1208967547.3534026,-1206494834.0794852,-1209019016.7877254,-1206436084.636769,-1209072913.1121626,-1206370693.8777034,-1209132939.785349,-1206299683.6481113,-1209197436.4230351,-1206227524.0353858,-1209263593.4002824,-1206152810.0259595,-1209334859.0340734,-1206074903.1875405,-1209407912.664836,-1205995080.5690525,-1209484542.3621616,-1205912575.874108,-1209566536.1732967,-1205825601.167183,-1209651595.1532204,-1205734922.6469066,-1209741890.491787,-1205640540.3663476,-1209837166.768039,-1205541943.4696264,-1209936785.3932757,-1205439203.2248383
17/05/26 14:15:00,-1208929429.6179352,-1207310812.5934343,-1208954392.1993601,-1207263940.7558846,-1208981340.1716523,-1207222432.931595,-1209013014.0014238,-1207169686.0824614,-1209049923.8686385,-1207120387.639687,-1209088749.6136792,-1207068279.3708758,-1209132811.7955673,-1207009785.3602886,-1209179300.4150977,-1206952568.6499977,-1209221829.7891488,-1206898800.0667624,-1209269851.2919283,-1206833026.1678824,-1209323619.813717,-1206764570.3601286,-1209377260.4797893,-1206699818.1199384,-1209439841.5524697,-1206625870.4487944,-1209505615.3144908,-1206552433.7508364,-1209569601.068368,-1206478741.5397513,-1209635502.6134865,-1206402494.971068,-1209704980.239133,-1206322289.0703206,-1209784164.3247805,-1206236336.0388432,-1209868840.1174085,-1206148467.3697412,-1209954282.2371466,-1206057278.0131378,-1210043683.58002,-1205961618.5663478,-1210138321.2508125,-1205862893.9535623,-1210237301.2957268,-1205759826.9973783,-1210340495.9819403,-1205651906.7804708,-1210450204.179062,-1205539733.8273315
17/05/26 14:30:00,-1209335322.2473907,-1207465732.0483434,-1209366276.6049776,-1207414390.0088859,-1209405613.0857964,-1207366113.434279,-1209440479.6719413,-1207313238.866288,-1209480710.3746886,-1207253850.7734237,-1209526560.5395837,-1207189992.5428915,-1209581478.5450547,-1207121664.5992332,-1209629499.7238424,-1207056146.059863,-1209686588.9359255,-1206984624.9241176,-1209750063.7473397,-1206916424.6937306,-1209806769.7358177,-1206845669.784546,-1209873054.5157137,-1206768401.487347,-1209942915.228107,-1206689983.8935986,-1210009583.1115074,-1206607095.983428,-1210084680.238404,-1206520504.413524,-1210163353.3732095,-1206432124.771236,-1210247773.839844,-1206336976.1747386,-1210338069.1113775,-1206241189.1012616,-1210429513.911282,-1206140931.8593931,-1210526961.3326998,-1206037737.1536283,-1210630156.0608084,-1205927773.4964478,-1210739097.9587502,-1205813467.5014548,-1210853403.9509504,-1205693925.122682,-1210974223.4624374,-1205569146.407611,-1211100534.767489,-1205439254.1250916
