"Date Heure, GMT+01:00",Débit d'eau échangé (m/s) - pour les meilleurs paramètres,Débit d'eau échangé (m/s) - quantile 5%,Débit d'eau échangé (m/s) - quantile 50%,Débit d'eau échangé (m/s) - quantile 95%
17/05/18 22:30:00,-0.006280283443629742,-0.006280283443629742,-0.006280283443629742,0.0
17/05/18 22:45:00,-0.006316973362118006,-0.006316973362118006,-0.006316973362118006,0.0
17/05/18 23:00:00,-0.006356058642268181,-0.006356058642268181,-0.006356058642268181,0.0
17/05/18 23:15:00,-0.006392788141965866,-0.006392788141965866,-0.006392788141965866,0.0
17/05/18 23:30:00,-0.006438229698687792,-0.006438229698687792,-0.006438229698687792,0.0
17/05/18 23:45:00,-0.006484384182840586,-0.006484384182840586,-0.006484384182840586,0.0
17/05/19 00:00:00,-0.00652568694204092,-0.00652568694204092,-0.00652568694204092,0.0
17/05/19 00:15:00,-0.006564040202647448,-0.006564040202647448,-0.006564040202647448,0.0
17/05/19 00:30:00,-0.006613441277295351,-0.006613441277295351,-0.006613441277295351,0.0
17/05/19 00:45:00,-0.006661674939095974,-0.006661674939095974,-0.006661674939095974,0.0
17/05/19 01:00:00,-0.006686821114271879,-0.006686821114271879,-0.006686821114271879,0.0
17/05/19 01:15:00,-0.006734499707818031,-0.006734499707818031,-0.006734499707818031,0.0
17/05/19 01:30:00,-0.006769685074687004,-0.006769685074687004,-0.006769685074687004,0.0
17/05/19 01:45:00,-0.006801305804401636,-0.006801305804401636,-0.006801305804401636,0.0
17/05/19 02:00:00,-0.006829006597399712,-0.006829006597399712,-0.006829006597399712,0.0
17/05/19 02:15:00,-0.0068517765030264854,-0.0068517765030264854,-0.0068517765030264854,0.0
17/05/19 02:30:00,-0.006881853099912405,-0.006881853099912405,-0.006881853099912405,0.0
17/05/19 02:45:00,-0.00691749295219779,-0.00691749295219779,-0.00691749295219779,0.0
17/05/19 03:00:00,-0.006949034985154867,-0.006949034985154867,-0.006949034985154867,0.0
17/05/19 03:15:00,-0.006982853636145592,-0.006982853636145592,-0.006982853636145592,0.0
17/05/19 03:30:00,-0.007013148162513971,-0.007013148162513971,-0.007013148162513971,0.0
17/05/19 03:45:00,-0.007053738459944725,-0.007053738459944725,-0.007053738459944725,0.0
17/05/19 04:00:00,-0.007085854187607765,-0.007085854187607765,-0.007085854187607765,0.0
17/05/19 04:15:00,-0.007116425782442093,-0.007116425782442093,-0.007116425782442093,0.0
17/05/19 04:30:00,-0.007147868629544973,-0.007147868629544973,-0.007147868629544973,0.0
17/05/19 04:45:00,-0.007170123513787985,-0.007170123513787985,-0.007170123513787985,0.0
17/05/19 05:00:00,-0.007199190557003021,-0.007199190557003021,-0.007199190557003021,0.0
17/05/19 05:15:00,-0.007219030521810055,-0.007219030521810055,-0.007219030521810055,0.0
17/05/19 05:30:00,-0.007258076686412096,-0.007258076686412096,-0.007258076686412096,0.0
17/05/19 05:45:00,-0.007268768735229969,-0.007268768735229969,-0.007268768735229969,0.0
17/05/19 06:00:00,-0.007292805705219507,-0.007292805705219507,-0.007292805705219507,0.0
17/05/19 06:15:00,-0.007323020603507757,-0.007323020603507757,-0.007323020603507757,0.0
17/05/19 06:30:00,-0.007343177683651447,-0.007343177683651447,-0.007343177683651447,0.0
17/05/19 06:45:00,-0.007357632275670767,-0.007357632275670767,-0.007357632275670767,0.0
17/05/19 07:00:00,-0.007383372168987989,-0.007383372168987989,-0.007383372168987989,0.0
17/05/19 07:15:00,-0.007397310808300972,-0.007397310808300972,-0.007397310808300972,0.0
17/05/19 07:30:00,-0.007410458754748106,-0.007410458754748106,-0.007410458754748106,0.0
17/05/19 07:45:00,-0.007419091649353504,-0.007419091649353504,-0.007419091649353504,0.0
17/05/19 08:00:00,-0.007441188674420118,-0.007441188674420118,-0.007441188674420118,0.0
17/05/19 08:15:00,-0.007451207377016544,-0.007451207377016544,-0.007451207377016544,0.0
17/05/19 08:30:00,-0.007465661503374577,-0.007465661503374577,-0.007465661503374577,0.0
17/05/19 08:45:00,-0.0074721951968967915,-0.0074721951968967915,-0.0074721951968967915,0.0
17/05/19 09:00:00,-0.007483719382435083,-0.007483719382435083,-0.007483719382435083,0.0
17/05/19 09:15:00,-0.0074990843422710896,-0.0074990843422710896,-0.0074990843422710896,0.0
17/05/19 09:30:00,-0.007509974297136068,-0.007509974297136068,-0.007509974297136068,0.0
17/05/19 09:45:00,-0.007519557606428862,-0.007519557606428862,-0.007519557606428862,0.0
17/05/19 10:00:00,-0.007526329252868891,-0.007526329252868891,-0.007526329252868891,0.0
17/05/19 10:15:00,-0.007522290572524071,-0.007522290572524071,-0.007522290572524071,0.0
17/05/19 10:30:00,-0.007522528059780598,-0.007522528059780598,-0.007522528059780598,0.0
17/05/19 10:45:00,-0.007517379242926836,-0.007517379242926836,-0.007517379242926836,0.0
17/05/19 11:00:00,-0.007521933875977993,-0.007521933875977993,-0.007521933875977993,0.0
17/05/19 11:15:00,-0.007527715060859919,-0.007527715060859919,-0.007527715060859919,0.0
17/05/19 11:30:00,-0.007532190065830946,-0.007532190065830946,-0.007532190065830946,0.0
17/05/19 11:45:00,-0.007534408010542393,-0.007534408010542393,-0.007534408010542393,0.0
17/05/19 12:00:00,-0.007545852102339268,-0.007545852102339268,-0.007545852102339268,0.0
17/05/19 12:15:00,-0.007546287961304188,-0.007546287961304188,-0.007546287961304188,0.0
17/05/19 12:30:00,-0.007542802952229977,-0.007542802952229977,-0.007542802952229977,0.0
17/05/19 12:45:00,-0.007534724194556475,-0.007534724194556475,-0.007534724194556475,0.0
17/05/19 13:00:00,-0.007520745508372784,-0.007520745508372784,-0.007520745508372784,0.0
17/05/19 13:15:00,-0.007509578485041857,-0.007509578485041857,-0.007509578485041857,0.0
17/05/19 13:30:00,-0.007497777231037617,-0.007497777231037617,-0.007497777231037617,0.0
17/05/19 13:45:00,-0.007495322730392218,-0.007495322730392218,-0.007495322730392218,0.0
17/05/19 14:00:00,-0.007481145206838846,-0.007481145206838846,-0.007481145206838846,0.0
17/05/19 14:15:00,-0.007471601944416761,-0.007471601944416761,-0.007471601944416761,0.0
17/05/19 14:30:00,-0.007478729821741581,-0.007478729821741581,-0.007478729821741581,0.0
17/05/19 14:45:00,-0.007477660197764635,-0.007477660197764635,-0.007477660197764635,0.0
17/05/19 15:00:00,-0.007477779407054186,-0.007477779407054186,-0.007477779407054186,0.0
17/05/19 15:15:00,-0.007479402702301741,-0.007479402702301741,-0.007479402702301741,0.0
17/05/19 15:30:00,-0.007475007325410843,-0.007475007325410843,-0.007475007325410843,0.0
17/05/19 15:45:00,-0.007470730692148209,-0.007470730692148209,-0.007470730692148209,0.0
17/05/19 16:00:00,-0.007467522751539946,-0.007467522751539946,-0.007467522751539946,0.0
17/05/19 16:15:00,-0.007448910735547543,-0.007448910735547543,-0.007448910735547543,0.0
17/05/19 16:30:00,-0.007432753220200539,-0.007432753220200539,-0.007432753220200539,0.0
17/05/19 16:45:00,-0.007437228225171566,-0.007437228225171566,-0.007437228225171566,0.0
17/05/19 17:00:00,-0.007424358278512955,-0.007424358278512955,-0.007424358278512955,0.0
17/05/19 17:15:00,-0.007445663679391146,-0.007445663679391146,-0.007445663679391146,0.0
17/05/19 17:30:00,-0.00746475113555789,-0.00746475113555789,-0.00746475113555789,0.0
17/05/19 17:45:00,-0.007467562332749367,-0.007467562332749367,-0.007467562332749367,0.0
17/05/19 18:00:00,-0.0074672456830739975,-0.0074672456830739975,-0.0074672456830739975,0.0
17/05/19 18:15:00,-0.007481620647013187,-0.007481620647013187,-0.007481620647013187,0.0
17/05/19 18:30:00,-0.007478293962776661,-0.007478293962776661,-0.007478293962776661,0.0
17/05/19 18:45:00,-0.00747825438156724,-0.00747825438156724,-0.00747825438156724,0.0
17/05/19 19:00:00,-0.0074767498299479485,-0.0074767498299479485,-0.0074767498299479485,0.0
17/05/19 19:15:00,-0.007481462322175503,-0.007481462322175503,-0.007481462322175503,0.0
17/05/19 19:30:00,-0.007483363151550293,-0.007483363151550293,-0.007483363151550293,0.0
17/05/19 19:45:00,-0.0074904910288751125,-0.0074904910288751125,-0.0074904910288751125,0.0
17/05/19 20:00:00,-0.007509539369493723,-0.007509539369493723,-0.007509539369493723,0.0
17/05/19 20:15:00,-0.0075185284949839115,-0.0075185284949839115,-0.0075185284949839115,0.0
17/05/19 20:30:00,-0.0075287846848368645,-0.0075287846848368645,-0.0075287846848368645,0.0
17/05/19 20:45:00,-0.0075399917550385,-0.0075399917550385,-0.0075399917550385,0.0
17/05/19 21:00:00,-0.007547277957201004,-0.007547277957201004,-0.007547277957201004,0.0
17/05/19 21:15:00,-0.007557851728051901,-0.007557851728051901,-0.007557851728051901,0.0
17/05/19 21:30:00,-0.007578443735837936,-0.007578443735837936,-0.007578443735837936,0.0
17/05/19 21:45:00,-0.007591313682496548,-0.007591313682496548,-0.007591313682496548,0.0
17/05/19 22:00:00,-0.007609688211232424,-0.007609688211232424,-0.007609688211232424,0.0
17/05/19 22:15:00,-0.007624538149684668,-0.007624538149684668,-0.007624538149684668,0.0
17/05/19 22:30:00,-0.0076353889890015125,-0.0076353889890015125,-0.0076353889890015125,0.0
17/05/19 22:45:00,-0.007649050559848547,-0.007649050559848547,-0.007649050559848547,0.0
17/05/19 23:00:00,-0.007670118473470211,-0.007670118473470211,-0.007670118473470211,0.0
17/05/19 23:15:00,-0.0076936413533985615,-0.0076936413533985615,-0.0076936413533985615,0.0
17/05/19 23:30:00,-0.007711500860750675,-0.007711500860750675,-0.007711500860750675,0.0
17/05/19 23:45:00,-0.007723182439804077,-0.007723182439804077,-0.007723182439804077,0.0
17/05/20 00:00:00,-0.007737954147160053,-0.007737954147160053,-0.007737954147160053,0.0
17/05/20 00:15:00,-0.0077490415424108505,-0.0077490415424108505,-0.0077490415424108505,0.0
17/05/20 00:30:00,-0.0077584669925272465,-0.0077584669925272465,-0.0077584669925272465,0.0
17/05/20 00:45:00,-0.007769317366182804,-0.007769317366182804,-0.007769317366182804,0.0
17/05/20 01:00:00,-0.007778385188430548,-0.007778385188430548,-0.007778385188430548,0.0
17/05/20 01:15:00,-0.007794582284986973,-0.007794582284986973,-0.007794582284986973,0.0
17/05/20 01:30:00,-0.0078042843379080296,-0.0078042843379080296,-0.0078042843379080296,0.0
17/05/20 01:45:00,-0.007813511416316032,-0.007813511416316032,-0.007813511416316032,0.0
17/05/20 02:00:00,-0.007828441448509693,-0.007828441448509693,-0.007828441448509693,0.0
17/05/20 02:15:00,-0.007843924686312675,-0.007843924686312675,-0.007843924686312675,0.0
17/05/20 02:30:00,-0.007849864661693573,-0.007849864661693573,-0.007849864661693573,0.0
17/05/20 02:45:00,-0.007852398790419102,-0.007852398790419102,-0.007852398790419102,0.0
17/05/20 03:00:00,-0.007860160432755947,-0.007860160432755947,-0.007860160432755947,0.0
17/05/20 03:15:00,-0.007869070395827293,-0.007869070395827293,-0.007869070395827293,0.0
17/05/20 03:30:00,-0.007876237854361534,-0.007876237854361534,-0.007876237854361534,0.0
17/05/20 03:45:00,-0.007885940372943878,-0.007885940372943878,-0.007885940372943878,0.0
17/05/20 04:00:00,-0.007890177890658379,-0.007890177890658379,-0.007890177890658379,0.0
17/05/20 04:15:00,-0.007903879508376122,-0.007903879508376122,-0.007903879508376122,0.0
17/05/20 04:30:00,-0.007914373651146889,-0.007914373651146889,-0.007914373651146889,0.0
17/05/20 04:45:00,-0.007922411896288395,-0.007922411896288395,-0.007922411896288395,0.0
17/05/20 05:00:00,-0.007933025248348713,-0.007933025248348713,-0.007933025248348713,0.0
17/05/20 05:15:00,-0.007943044416606426,-0.007943044416606426,-0.007943044416606426,0.0
17/05/20 05:30:00,-0.007953261025249958,-0.007953261025249958,-0.007953261025249958,0.0
17/05/20 05:45:00,-0.00795967597514391,-0.00795967597514391,-0.00795967597514391,0.0
17/05/20 06:00:00,-0.007964270189404488,-0.007964270189404488,-0.007964270189404488,0.0
17/05/20 06:15:00,-0.007966012693941593,-0.007966012693941593,-0.007966012693941593,0.0
17/05/20 06:30:00,-0.00797492265701294,-0.00797492265701294,-0.00797492265701294,0.0
17/05/20 06:45:00,-0.007976902648806572,-0.007976902648806572,-0.007976902648806572,0.0
17/05/20 07:00:00,-0.007979515939950943,-0.007979515939950943,-0.007979515939950943,0.0
17/05/20 07:15:00,-0.007973735220730305,-0.007973735220730305,-0.007973735220730305,0.0
17/05/20 07:30:00,-0.007971555925905704,-0.007971555925905704,-0.007971555925905704,0.0
17/05/20 07:45:00,-0.007967398501932621,-0.007967398501932621,-0.007967398501932621,0.0
17/05/20 08:00:00,-0.007969299331307411,-0.007969299331307411,-0.007969299331307411,0.0
17/05/20 08:15:00,-0.00797151681035757,-0.00797151681035757,-0.00797151681035757,0.0
17/05/20 08:30:00,-0.007975040934979916,-0.007975040934979916,-0.007975040934979916,0.0
17/05/20 08:45:00,-0.0079731410369277,-0.0079731410369277,-0.0079731410369277,0.0
17/05/20 09:00:00,-0.007965140976011753,-0.007965140976011753,-0.007965140976011753,0.0
17/05/20 09:15:00,-0.007948231883347034,-0.007948231883347034,-0.007948231883347034,0.0
17/05/20 09:30:00,-0.007938569411635399,-0.007938569411635399,-0.007938569411635399,0.0
17/05/20 09:45:00,-0.007942569442093372,-0.007942569442093372,-0.007942569442093372,0.0
17/05/20 10:00:00,-0.007947915233671665,-0.007947915233671665,-0.007947915233671665,0.0
17/05/20 10:15:00,-0.007941975258290768,-0.007941975258290768,-0.007941975258290768,0.0
17/05/20 10:30:00,-0.007919086143374443,-0.007919086143374443,-0.007919086143374443,0.0
17/05/20 10:45:00,-0.0079042362049222,-0.0079042362049222,-0.0079042362049222,0.0
17/05/20 11:00:00,-0.007888118736445904,-0.007888118736445904,-0.007888118736445904,0.0
17/05/20 11:15:00,-0.007880554534494877,-0.007880554534494877,-0.007880554534494877,0.0
17/05/20 11:30:00,-0.007885544560849667,-0.007885544560849667,-0.007885544560849667,0.0
17/05/20 11:45:00,-0.007862100377678871,-0.007862100377678871,-0.007862100377678871,0.0
17/05/20 12:00:00,-0.007854933850467205,-0.007854933850467205,-0.007854933850467205,0.0
17/05/20 12:15:00,-0.007852676324546337,-0.007852676324546337,-0.007852676324546337,0.0
17/05/20 12:30:00,-0.007857863791286945,-0.007857863791286945,-0.007857863791286945,0.0
17/05/20 12:45:00,-0.00785422045737505,-0.00785422045737505,-0.00785422045737505,0.0
17/05/20 13:00:00,-0.007836558856070042,-0.007836558856070042,-0.007836558856070042,0.0
17/05/20 13:15:00,-0.007820758037269115,-0.007820758037269115,-0.007820758037269115,0.0
17/05/20 13:30:00,-0.007794582284986973,-0.007794582284986973,-0.007794582284986973,0.0
17/05/20 13:45:00,-0.007776009384542704,-0.007776009384542704,-0.007776009384542704,0.0
17/05/20 14:00:00,-0.007753952406346798,-0.007753952406346798,-0.007753952406346798,0.0
17/05/20 14:15:00,-0.007734112907201052,-0.007734112907201052,-0.007734112907201052,0.0
17/05/20 14:30:00,-0.0077304295264184475,-0.0077304295264184475,-0.0077304295264184475,0.0
17/05/20 14:45:00,-0.007714510429650545,-0.007714510429650545,-0.007714510429650545,0.0
17/05/20 15:00:00,-0.00770286750048399,-0.00770286750048399,-0.00770286750048399,0.0
17/05/20 15:15:00,-0.007685839664191008,-0.007685839664191008,-0.007685839664191008,0.0
17/05/20 15:30:00,-0.007661327254027128,-0.007661327254027128,-0.007661327254027128,0.0
17/05/20 15:45:00,-0.007649684324860573,-0.007649684324860573,-0.007649684324860573,0.0
17/05/20 16:00:00,-0.007628339808434248,-0.007628339808434248,-0.007628339808434248,0.0
17/05/20 16:15:00,-0.007608777843415737,-0.007608777843415737,-0.007608777843415737,0.0
17/05/20 16:30:00,-0.007600738201290369,-0.007600738201290369,-0.007600738201290369,0.0
17/05/20 16:45:00,-0.007593887392431498,-0.007593887392431498,-0.007593887392431498,0.0
17/05/20 17:00:00,-0.007575750816613436,-0.007575750816613436,-0.007575750816613436,0.0
17/05/20 17:15:00,-0.007568384986370802,-0.007568384986370802,-0.007568384986370802,0.0
17/05/20 17:30:00,-0.007560504600405693,-0.007560504600405693,-0.007560504600405693,0.0
17/05/20 17:45:00,-0.007559039164334536,-0.007559039164334536,-0.007559039164334536,0.0
17/05/20 18:00:00,-0.007547198329120874,-0.007547198329120874,-0.007547198329120874,0.0
17/05/20 18:15:00,-0.007538842968642712,-0.007538842968642712,-0.007538842968642712,0.0
17/05/20 18:30:00,-0.0075406646355986595,-0.0075406646355986595,-0.0075406646355986595,0.0
17/05/20 18:45:00,-0.007538130506873131,-0.007538130506873131,-0.007538130506873131,0.0
17/05/20 19:00:00,-0.007535160519182682,-0.007535160519182682,-0.007535160519182682,0.0
17/05/20 19:15:00,-0.007534328382462263,-0.007534328382462263,-0.007534328382462263,0.0
17/05/20 19:30:00,-0.007546050474047661,-0.007546050474047661,-0.007546050474047661,0.0
17/05/20 19:45:00,-0.007556583732366562,-0.007556583732366562,-0.007556583732366562,0.0
17/05/20 20:00:00,-0.007563237100839615,-0.007563237100839615,-0.007563237100839615,0.0
17/05/20 20:15:00,-0.007568226661533117,-0.007568226661533117,-0.007568226661533117,0.0
17/05/20 20:30:00,-0.007572622038424015,-0.007572622038424015,-0.007572622038424015,0.0
17/05/20 20:45:00,-0.007582720369100571,-0.007582720369100571,-0.007582720369100571,0.0
17/05/20 21:00:00,-0.007588581182062626,-0.007588581182062626,-0.007588581182062626,0.0
17/05/20 21:15:00,-0.007598362397402525,-0.007598362397402525,-0.007598362397402525,0.0
17/05/20 21:30:00,-0.007611549459397793,-0.007611549459397793,-0.007611549459397793,0.0
17/05/20 21:45:00,-0.0076222410425543785,-0.0076222410425543785,-0.0076222410425543785,0.0
17/05/20 22:00:00,-0.007638279814273119,-0.007638279814273119,-0.007638279814273119,0.0
17/05/20 22:15:00,-0.007655823137611151,-0.007655823137611151,-0.007655823137611151,0.0
17/05/20 22:30:00,-0.0076690493151545525,-0.0076690493151545525,-0.0076690493151545525,0.0
17/05/20 22:45:00,-0.007681206334382296,-0.007681206334382296,-0.007681206334382296,0.0
17/05/20 23:00:00,-0.007696888409554958,-0.007696888409554958,-0.007696888409554958,0.0
17/05/20 23:15:00,-0.0077117388136684895,-0.0077117388136684895,-0.0077117388136684895,0.0
17/05/20 23:30:00,-0.00772536126896739,-0.00772536126896739,-0.00772536126896739,0.0
17/05/20 23:45:00,-0.007742151152342558,-0.007742151152342558,-0.007742151152342558,0.0
17/05/21 00:00:00,-0.007760209497064352,-0.007760209497064352,-0.007760209497064352,0.0
17/05/21 00:15:00,-0.007772128563374281,-0.007772128563374281,-0.007772128563374281,0.0
17/05/21 00:30:00,-0.007788999006152153,-0.007788999006152153,-0.007788999006152153,0.0
17/05/21 00:45:00,-0.007808798924088478,-0.007808798924088478,-0.007808798924088478,0.0
17/05/21 01:00:00,-0.007824203930795193,-0.007824203930795193,-0.007824203930795193,0.0
17/05/21 01:15:00,-0.007838222198188305,-0.007838222198188305,-0.007838222198188305,0.0
17/05/21 01:30:00,-0.007856042124330997,-0.007856042124330997,-0.007856042124330997,0.0
17/05/21 01:45:00,-0.007873782888054848,-0.007873782888054848,-0.007873782888054848,0.0
17/05/21 02:00:00,-0.00788894947618246,-0.00788894947618246,-0.00788894947618246,0.0
17/05/21 02:15:00,-0.007900948636233807,-0.007900948636233807,-0.007900948636233807,0.0
17/05/21 02:30:00,-0.007913264445960522,-0.007913264445960522,-0.007913264445960522,0.0
17/05/21 02:45:00,-0.00792752020061016,-0.00792752020061016,-0.00792752020061016,0.0
17/05/21 03:00:00,-0.007934807799756527,-0.007934807799756527,-0.007934807799756527,0.0
17/05/21 03:15:00,-0.0079439552500844,-0.0079439552500844,-0.0079439552500844,0.0
17/05/21 03:30:00,-0.007954013533890247,-0.007954013533890247,-0.007954013533890247,0.0
17/05/21 03:45:00,-0.007963081821799278,-0.007963081821799278,-0.007963081821799278,0.0
17/05/21 04:00:00,-0.0079700518399477,-0.0079700518399477,-0.0079700518399477,0.0
17/05/21 04:15:00,-0.007978130131959915,-0.007978130131959915,-0.007978130131959915,0.0
17/05/21 04:30:00,-0.007986960932612419,-0.007986960932612419,-0.007986960932612419,0.0
17/05/21 04:45:00,-0.00799412839114666,-0.00799412839114666,-0.00799412839114666,0.0
17/05/21 05:00:00,-0.008002642542123795,-0.008002642542123795,-0.008002642542123795,0.0
17/05/21 05:15:00,-0.008013611659407616,-0.008013611659407616,-0.008013611659407616,0.0
17/05/21 05:30:00,-0.00802066083997488,-0.00802066083997488,-0.00802066083997488,0.0
17/05/21 05:45:00,-0.008031828328967094,-0.008031828328967094,-0.008031828328967094,0.0
17/05/21 06:00:00,-0.008032461628317833,-0.008032461628317833,-0.008032461628317833,0.0
17/05/21 06:15:00,-0.00803091749548912,-0.00803091749548912,-0.00803091749548912,0.0
17/05/21 06:30:00,-0.00803590752184391,-0.00803590752184391,-0.00803590752184391,0.0
17/05/21 06:45:00,-0.008036223240196705,-0.008036223240196705,-0.008036223240196705,0.0
17/05/21 07:00:00,-0.008032660000026226,-0.008032660000026226,-0.008032660000026226,0.0
17/05/21 07:15:00,-0.008027392439544201,-0.008027392439544201,-0.008027392439544201,0.0
17/05/21 07:30:00,-0.008016938343644142,-0.008016938343644142,-0.008016938343644142,0.0
17/05/21 07:45:00,-0.008001929149031639,-0.008001929149031639,-0.008001929149031639,0.0
17/05/21 08:00:00,-0.007984940893948078,-0.007984940893948078,-0.007984940893948078,0.0
17/05/21 08:15:00,-0.007966289296746254,-0.007966289296746254,-0.007966289296746254,0.0
17/05/21 08:30:00,-0.00795480515807867,-0.00795480515807867,-0.00795480515807867,0.0
17/05/21 08:45:00,-0.00793781690299511,-0.00793781690299511,-0.00793781690299511,0.0
17/05/21 09:00:00,-0.007922056131064892,-0.007922056131064892,-0.007922056131064892,0.0
17/05/21 09:15:00,-0.007905582897365093,-0.007905582897365093,-0.007905582897365093,0.0
17/05/21 09:30:00,-0.007890613749623299,-0.007890613749623299,-0.007890613749623299,0.0
17/05/21 09:45:00,-0.007878455333411694,-0.007878455333411694,-0.007878455333411694,0.0
17/05/21 10:00:00,-0.007867288775742054,-0.007867288775742054,-0.007867288775742054,0.0
17/05/21 10:15:00,-0.007845745421946049,-0.007845745421946049,-0.007845745421946049,0.0
17/05/21 10:30:00,-0.007849903777241707,-0.007849903777241707,-0.007849903777241707,0.0
17/05/21 10:45:00,-0.007839251309633255,-0.007839251309633255,-0.007839251309633255,0.0
17/05/21 11:00:00,-0.007827608846127987,-0.007827608846127987,-0.007827608846127987,0.0
17/05/21 11:15:00,-0.007825114764273167,-0.007825114764273167,-0.007825114764273167,0.0
17/05/21 11:30:00,-0.007831093855202198,-0.007831093855202198,-0.007831093855202198,0.0
17/05/21 11:45:00,-0.007824956439435482,-0.007824956439435482,-0.007824956439435482,0.0
17/05/21 12:00:00,-0.007808006834238768,-0.007808006834238768,-0.007808006834238768,0.0
17/05/21 12:15:00,-0.0077765644527971745,-0.0077765644527971745,-0.0077765644527971745,0.0
17/05/21 12:30:00,-0.0077710989862680435,-0.0077710989862680435,-0.0077710989862680435,0.0
17/05/21 12:45:00,-0.007746230345219374,-0.007746230345219374,-0.007746230345219374,0.0
17/05/21 13:00:00,-0.007730984129011631,-0.007730984129011631,-0.007730984129011631,0.0
17/05/21 13:15:00,-0.007709599565714598,-0.007709599565714598,-0.007709599565714598,0.0
17/05/21 13:30:00,-0.007680889219045639,-0.007680889219045639,-0.007680889219045639,0.0
17/05/21 13:45:00,-0.0076623172499239445,-0.0076623172499239445,-0.0076623172499239445,0.0
17/05/21 14:00:00,-0.007629567291587591,-0.007629567291587591,-0.007629567291587591,0.0
17/05/21 14:15:00,-0.007612816523760557,-0.007612816523760557,-0.007612816523760557,0.0
17/05/21 14:30:00,-0.007581650745123625,-0.007581650745123625,-0.007581650745123625,0.0
17/05/21 14:45:00,-0.007563078310340643,-0.007563078310340643,-0.007563078310340643,0.0
